"Inaccuracy" "Seconds"
"seed=1" 0.0510550502115605 30.395
"seed=2" 0.00290118755537643 17.951
"seed=3" 0.155607494240233 15.433
"seed=4" 0.0669436701012885 29.433
"seed=5" 0.0146017783228582 20.443
"seed=6" 0.0658833132735168 21.782
"seed=7" 0.00827869358954106 28.734
"seed=8" 0.119162382650573 34.222
"seed=9" 0.050636609101402 19.803
"seed=10" 0.0228855265687205 30.724
"seed=11" 0.147924906120628 31.212
"seed=12" 0.174149454278323 17.831
"seed=13" 0.75498965788247 19.313
"seed=14" 0.250025809505685 20.305
"seed=15" 0.00901938072252871 16.33
"seed=16" 0.299984917900032 18.306
"seed=17" 0.000661685067324796 10.902
"seed=18" 0.0314026592044123 20.315
"seed=19" 0.00282569329363812 17.834
"seed=20" 0.193119043888266 17.832
"seed=21" 0.0688438177393713 24.281
"seed=22" 0.100209330388005 13.878
"seed=23" 0.134456244647544 19.803
"seed=24" 0.564697569368958 12.883
"seed=25" 0.166895387364436 29.695
"seed=26" 0.394027110612326 11.887
"seed=27" 0.0605571371780078 27.271
"seed=28" 0.130555372073655 29.238
"seed=29" 0.0307168110949224 15.374
"seed=30" 0.104995498694963 10.399
"seed=31" 0.033037380666196 18.346
"seed=32" 0.0266498342591072 15.364
"seed=33" 0.0413756563031072 27.756
"seed=34" 0.00223024557168886 17.839
"seed=35" 0.187164507111059 17.328
"seed=36" 0.030230605261736 15.373
"seed=37" 0.0253262571788836 18.37
"seed=38" 0.015047369566035 15.402
"seed=39" 0.248456574986796 18.848
"seed=40" 0.0470151863430461 10.914
"seed=41" 0.0290327791666096 14.903
"seed=42" 0.145935797870783 26.307
"seed=43" 0.17195653918286 31.748
"seed=44" 0.289931015677182 19.841
"seed=45" 0.153724551048962 20.866
"seed=46" 0.00604926205652522 29.772
"seed=47" 0.0674697625764347 29.771
"seed=48" 0.034947470727754 30.798
"seed=49" 0.127303279612219 29.292
"seed=50" 0.035851990068684 18.853
"seed=51" 0.172309116720559 17.844
"seed=52" 0.106601839474627 14.379
"seed=53" 0.0299379748077956 35.255
"seed=54" 0.0167152926307858 18.886
"seed=55" 0.0906216115785686 20.367
"seed=56" 0.16047735008234 29.779
"seed=57" 0.00824796482414109 17.37
"seed=58" 0.0737036088806392 18.852
"seed=59" 0.262769542650373 16.873
"seed=60" 0.0598879322074634 18.387
"seed=61" 0.00638825979144222 29.806
"seed=62" 0.432986269186684 17.455
"seed=63" 0.0920818016848751 13.431
"seed=64" 0.0158034257391981 17.392
"seed=65" 0.0219809650989029 21.224
"seed=66" 0.00158737328865118 20.566
"seed=67" 0.00121056657232274 30.363
"seed=68" 0.0467726837463652 17.624
"seed=69" 0.0122992669252206 32.654
"seed=70" 0.0640359526748403 37.945
"seed=71" 0.0149524246708603 22.31
"seed=72" 0.021984010533755 18.375
"seed=73" 0.301849799427682 18.969
"seed=74" 0.730771540556515 36.911
"seed=75" 0.234453335875992 19.018
"seed=76" 0.151962708907004 21.994
"seed=77" 0.0286465060083535 19.136
"seed=78" 0.00395819704796026 14.701
"seed=79" 0.126987570979353 40.533
"seed=80" 0.00699783842691301 19.935
"seed=81" 0.398816822256716 22.114
"seed=82" 0.289100293750245 14.199
"seed=83" 0.0270234922275785 27.76
"seed=84" 0.0918337787595139 18.173
"seed=85" 0.0260689034667964 20.88
"seed=86" 0.897596587068782 35.703
"seed=87" 0.172022795503934 21.077
"seed=88" 0.0332786246583273 48.719
"seed=89" 0.434142080023345 21.53
"seed=90" 0.00762600563100561 22.44
"seed=91" 0.0520009357074546 18.853
"seed=92" 0.0197619076463587 20.403
"seed=93" 0.0948898185405977 25.483
"seed=94" 0.161824001781096 18.63
"seed=95" 0.140105298390645 23.821
"seed=96" 0.205503184841362 15.37
"seed=97" 0.0020329701682553 32.896
"seed=98" 0.017682052279235 19.635
"seed=99" 0.0911827109761826 15.905
"seed=100" 0.486693033213544 20.521
