"Inaccuracy" "Seconds"
"seed=1" 3.40993478001445 1.547
"seed=2" 0.0606352243228388 1.365
"seed=3" 6.38440241190242 1.356
"seed=4" 0.0921699726943168 1.327
"seed=5" 0.381148692555843 1.174
"seed=6" 1.91150809311199 1.39
"seed=7" 4.97297116560813 1.343
"seed=8" 0.565724789191449 1.248
"seed=9" 2.94473208935977 1.459
"seed=10" 4.46344477727895 1.477
"seed=11" 1.98152360155125 1.522
"seed=12" 1.90045013187845 1.249
"seed=13" 4.79693589625809 1.135
"seed=14" 1.70377840224757 1.343
"seed=15" 3.55754522766468 1.259
"seed=16" 0.00472723417895595 1.256
"seed=17" 8.60134195578994 1.348
"seed=18" 0.542586901511325 1.088
"seed=19" 13.9856190079112 1.374
"seed=20" 0.342264059682872 1.585
"seed=21" 6.21675609137784 1.368
"seed=22" 0.00647145494252066 1.318
"seed=23" 0.658555542949553 1.396
"seed=24" 3.40471780720089 1.335
"seed=25" 0.779168031739107 1.406
"seed=26" 2.96466144050984 1.516
"seed=27" 5.7503711175297 1.531
"seed=28" 0.554033666078148 1.36
"seed=29" 0.611481984905366 1.467
"seed=30" 0.949014037728218 1.489
"seed=31" 1.97616939356874 1.467
"seed=32" 0.764574389129665 1.592
"seed=33" 1.09826016519339 1.356
"seed=34" 0.63202529052102 1.444
"seed=35" 0.0744788651243369 1.417
"seed=36" 0.156345168235748 1.459
"seed=37" 2.19329415172193 1.499
"seed=38" 0.434192661058094 1.346
"seed=39" 1.70495344369973 1.193
"seed=40" 4.6388809650575 1.583
"seed=41" 2.63272298852073 1.592
"seed=42" 7.6729568313948 1.482
"seed=43" 1.69475949029697 1.581
"seed=44" 1.98688631885877 1.532
"seed=45" 0.40758035224054 1.407
"seed=46" 0.186673533246003 1.448
"seed=47" 0.660420963582408 1.372
"seed=48" 2.45501406264165 1.517
"seed=49" 12.233014583219 1.418
"seed=50" 0.163344347694657 1.435
"seed=51" 11.1375204449724 1.467
"seed=52" 0.515802390867633 1.411
"seed=53" 3.96333559214129 1.507
"seed=54" 0.0434252652167225 1.531
"seed=55" 0.714142645432207 1.245
"seed=56" 0.438649510043152 1.494
"seed=57" 0.720366564552366 1.176
"seed=58" 0.276784191161574 1.423
"seed=59" 2.21086646391101 1.398
"seed=60" 3.92247949553447 1.726
"seed=61" 1.03127544300222 1.201
"seed=62" 0.103482787000954 1.453
"seed=63" 0.417638667156368 1.244
"seed=64" 8.54616614571628 1.264
"seed=65" 1.31479304865633 1.316
"seed=66" 1.99507613266099 1.453
"seed=67" 0.170558848822533 1.29
"seed=68" 1.14042086389992 1.206
"seed=69" 1.725529379893 1.156
"seed=70" 2.0763532881606 1.289
"seed=71" 0.223619245844567 1.27
"seed=72" 1.40810809875952 1.281
"seed=73" 2.92279804032831 1.301
"seed=74" 1.41757805529722 1.263
"seed=75" 1.69529156480691 1.187
"seed=76" 0.458891475773717 1.399
"seed=77" 13.0710301529664 1.297
"seed=78" 1.53614775170208 1.235
"seed=79" 8.74235968442235 1.296
"seed=80" 0.622437830602555 1.371
"seed=81" 3.86823972989075 1.266
"seed=82" 3.77290783644569 1.356
"seed=83" 15.0298455839697 1.312
"seed=84" 1.59542426271239 1.406
"seed=85" 0.954275911093451 1.228
"seed=86" 1.16463575635776 1.261
"seed=87" 1.13644377619803 1.356
"seed=88" 13.7617885511573 1.336
"seed=89" 0.219866499276895 1.336
"seed=90" 0.599262652625057 1.317
"seed=91" 0.933329392245304 1.269
"seed=92" 1.37158212298403 1.42
"seed=93" 3.08336845239784 1.275
"seed=94" 2.58924296653184 1.209
"seed=95" 0.336401558962506 1.301
"seed=96" 1.92275939414001 1.304
"seed=97" 0.671834186295951 1.466
"seed=98" 1.88230023648536 1.328
"seed=99" 0.428425926933406 1.366
"seed=100" 8.02288646199018 1.388
