"Inaccuracy" "Seconds"
"seed=1" 0.0170113273313993 9.757
"seed=2" 0.0396097096598367 16.13
"seed=3" 1.00486402679215 11.554
"seed=4" 0.0115649118200199 9.286
"seed=5" 0.028019962895623 15.339
"seed=6" 0.0810534559839018 10.421
"seed=7" 0.655490443876532 11.28
"seed=8" 0.118109668404459 10.425
"seed=9" 0.0540322103018493 10.134
"seed=10" 0.00614184234951415 8.105
"seed=11" 1.24950926659001 10.116
"seed=12" 1.42339511062463 18.362
"seed=13" 0.43433178490052 17.508
"seed=14" 0.177803437799775 10.025
"seed=15" 0.814619594825504 10.753
"seed=16" 0.277176652270711 10.722
"seed=17" 0.431840254347061 7.857
"seed=18" 0.369204369922899 11.884
"seed=19" 0.396354627906496 10.44
"seed=20" 0.097950109325751 10.22
"seed=21" 0.252134444144091 8.168
"seed=22" 0.0149826572409733 6.594
"seed=23" 0.559638565616973 11.373
"seed=24" 0.0465638721364732 10.182
"seed=25" 0.172447579196893 17.423
"seed=26" 0.496296548054846 19.879
"seed=27" 0.0985300025534453 10.271
"seed=28" 0.211667912388509 15.314
"seed=29" 0.592921304242352 11.687
"seed=30" 0.104451593545308 10.745
"seed=31" 0.471809333134722 12.328
"seed=32" 0.0545094417343847 18.775
"seed=33" 0.0370010969254323 6.083
"seed=34" 0.893871696666308 11.677
"seed=35" 0.00456444619695376 11.32
"seed=36" 0.683253948594295 27.397
"seed=37" 0.226814758752286 10.467
"seed=38" 0.230608581925561 14.441
"seed=39" 0.218531434328654 16.556
"seed=40" 0.191808753071655 17.399
"seed=41" 0.124559531176022 9.302
"seed=42" 0.400795834381248 9.319
"seed=43" 0.0816443901854094 8.364
"seed=44" 0.0873179082757713 10.195
"seed=45" 0.1307393821801 11.079
"seed=46" 0.121137216928932 17.566
"seed=47" 0.126920158669726 10.46
"seed=48" 0.195271904793158 9.296
"seed=49" 0.178561307174286 11.053
"seed=50" 0.0312398958020011 8.715
"seed=51" 0.113805666114089 16.684
"seed=52" 0.0844917603267331 16.232
"seed=53" 0.699247250891904 14.174
"seed=54" 0.0351153152906218 9.697
"seed=55" 0.262564919545029 11.338
"seed=56" 0.130270792950374 10.116
"seed=57" 0.856337326156616 15.057
"seed=58" 0.120028979514836 8.464
"seed=59" 1.76544969827722 12.108
"seed=60" 1.03680821197678 7.316
"seed=61" 0.311689526586775 13.338
"seed=62" 0.0371922715240406 9.502
"seed=63" 0.641848001817618 9.589
"seed=64" 0.00643555610685986 9.944
"seed=65" 0.0084036315830375 10.623
"seed=66" 0.257014643523519 7.208
"seed=67" 0.122966994890176 18.944
"seed=68" 0.0917592800847601 18.3
"seed=69" 0.0413279178271559 11.165
"seed=70" 0.0448135846164352 18.606
"seed=71" 0.378242495954929 18.025
"seed=72" 0.178718772485407 11.787
"seed=73" 0.0707216501260762 8.805
"seed=74" 0.204217954945784 9.785
"seed=75" 0.032689296535495 11.687
"seed=76" 0.057300942913044 19.595
"seed=77" 0.0228312764452114 6.384
"seed=78" 0.240365742192287 11.279
"seed=79" 0.0255336111492025 8.472
"seed=80" 0.119725062822637 17.207
"seed=81" 0.0221025767311388 17.434
"seed=82" 0.0783708160184255 9.478
"seed=83" 1.32499587959573 18.774
"seed=84" 0.781645048307892 12.265
"seed=85" 0.187418568210095 10.292
"seed=86" 0.590443718065153 16.342
"seed=87" 0.464226579177847 11.636
"seed=88" 0.669414079194524 14.196
"seed=89" 0.00609474012298578 10.577
"seed=90" 0.032814017884904 11.629
"seed=91" 0.0442816983532935 7.74
"seed=92" 0.0101397049126232 10.187
"seed=93" 0.900415661254486 11.616
"seed=94" 0.672969755041904 9.488
"seed=95" 0.455292450153874 12.422
"seed=96" 0.5910023717748 12.261
"seed=97" 0.0021570347346976 7.289
"seed=98" 0.0865618262166071 11.681
"seed=99" 0.41736223493741 16.696
"seed=100" 0.0160829191043297 12.603
