"Inaccuracy" "Seconds"
"seed=1" 0.0679815150340532 5.028
"seed=2" 0.00994491373619314 4.81
"seed=3" 1.42164872791965 5.703
"seed=4" 0.517766303203907 5.52
"seed=5" 0.220977965701206 4.882
"seed=6" 1.13977987563018 6.511
"seed=7" 0.472226527893986 9.583
"seed=8" 5.54694186003767 8.614
"seed=9" 0.887618871980044 5.772
"seed=10" 1.03143940607133 11.269
"seed=11" 0.588723589531321 5.218
"seed=12" 3.27755513461892 5.396
"seed=13" 0.591591923177221 5.238
"seed=14" 0.465010563955984 11.46
"seed=15" 0.374109617277631 6.055
"seed=16" 0.481082278341829 8.212
"seed=17" 0.362725491575895 11.443
"seed=18" 0.539490099479173 10.455
"seed=19" 0.193739880269667 5.888
"seed=20" 0.0777802740245017 6.328
"seed=21" 0.0554661435867928 7.885
"seed=22" 0.207562828296785 9.803
"seed=23" 0.315343584087679 9.781
"seed=24" 3.30115157850648 3.943
"seed=25" 1.97395035925386 9.479
"seed=26" 2.61982913445128 5.72
"seed=27" 0.277728609522871 4.729
"seed=28" 0.167641271768239 6.01
"seed=29" 0.893605564145254 6.86
"seed=30" 0.359050646274557 6.234
"seed=31" 0.0997444342575975 6.039
"seed=32" 1.05308917062526 10.345
"seed=33" 0.0737969169782424 5.571
"seed=34" 0.0606255864417334 7.268
"seed=35" 0.0415947305763792 5.874
"seed=36" 0.747223038209175 5.887
"seed=37" 0.836070999178396 4.456
"seed=38" 0.282624088617135 5.727
"seed=39" 0.127001323300258 6.048
"seed=40" 1.44102371262864 6.7
"seed=41" 0.749864959359947 7.036
"seed=42" 1.31522621990758 5.879
"seed=43" 0.382118279202893 5.238
"seed=44" 2.6046045070464 10.324
"seed=45" 0.518113665971359 8.034
"seed=46" 0.042336730529902 6.71
"seed=47" 1.04692854988259 5.845
"seed=48" 0.183130439229988 6.931
"seed=49" 1.1700392785559 7.553
"seed=50" 0.06497969853519 5.206
"seed=51" 0.336810884828319 5.391
"seed=52" 0.0386834579041998 9.569
"seed=53" 0.0499758354003401 4.613
"seed=54" 0.457755250991616 4.898
"seed=55" 0.484760500370713 9.806
"seed=56" 0.241437932972132 4.883
"seed=57" 0.103518750275995 4.568
"seed=58" 0.754550233090524 5.823
"seed=59" 0.630018181969406 6.545
"seed=60" 0.244152162912736 6.213
"seed=61" 0.338475480628342 5.812
"seed=62" 0.0206084755889349 6.071
"seed=63" 0.542875377262339 9.374
"seed=64" 0.318332886122331 7.211
"seed=65" 0.370305400447175 4.892
"seed=66" 3.38817110903477 9.815
"seed=67" 0.959592890277946 6.792
"seed=68" 2.19256196122299 4.437
"seed=69" 0.42432749907882 5.024
"seed=70" 1.16650648832414 6.748
"seed=71" 0.490459956951314 4.912
"seed=72" 0.0339409069632148 10.572
"seed=73" 0.0449024537803784 5.885
"seed=74" 0.0533772566310161 6.068
"seed=75" 0.0962467138740061 5.221
"seed=76" 0.716372602034218 6.231
"seed=77" 0.170440019030591 9.68
"seed=78" 0.388908578017443 14.14
"seed=79" 0.0414628977066097 5.741
"seed=80" 0.00940368969358148 6.741
"seed=81" 0.000560606183926703 4.281
"seed=82" 1.23375450637752 5.566
"seed=83" 1.54651817341816 6.696
"seed=84" 2.02545592382064 11.955
"seed=85" 0.449295595381237 5.572
"seed=86" 0.628377339913732 6.373
"seed=87" 0.241408279312579 3.925
"seed=88" 0.473068631990254 5.235
"seed=89" 0.150726054120785 6.086
"seed=90" 0.183599366392029 9.516
"seed=91" 0.124198720434667 9.854
"seed=92" 0.637827438656248 6.238
"seed=93" 1.54886991260498 5.838
"seed=94" 0.159456586163256 5.842
"seed=95" 0.141661121771978 9.494
"seed=96" 1.04111646582829 6.549
"seed=97" 0.297947020584497 5.72
"seed=98" 0.562208211718076 6.238
"seed=99" 3.16226757030171 3.949
"seed=100" 1.77878733499973 5.672
