"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial27" 0.0217636325964075 0.00234564129949442 0.00688894454504497 0.0217337633537119 0.00217710113909546 0.00787216598061337 0.000215037388676495 0.00247211418270014 0.0396164506919451
"trial28" 0.0149636372257498 0.00649270749450045 0.000624941380969627 0.000836537322044169 0.0294972169055539 0.0231835493447144 0.00031904733235374 0.00168693046220363 0.03574901356528
"trial29" 0.00340438688827333 0.000527474661608745 0.00189805728770397 0.0256297633094007 0.0376834294549953 0.0475845590096448 0.000537730187699896 0.00300909748253606 0.000285286663725567
"trial30" 0.016284253223848 0.063395378840412 0.0175709937321687 0.0675389211307291 0.00481889192625859 0.00659771242362991 0.0324776879241546 0.0414066862078587 0.0087508551264624
"trial31" 0.00714191965304836 0.0096457823485685 0.0137988627417068 0.00135645338406583 0.00367323367138982 0.00184207029445884 0.0477983450771135 0.0208494856427146 0.0481653571175858
"trial32" 0.00735182468620572 0.0168645789366341 0.0249696014922704 0.000103175312588871 0.0141949356494378 0.00882543513968981 0.00804744594443318 0.00421764241476607 0.0136305723975621
"trial33" 0.0250419801632643 0.015814039262868 0.0402191045168292 0.00925160628250875 0.000583783703512413 0.00336469175652597 0.0104548789377772 0.0140355548857334 0.0202743638082453
"trial34" 0.015658923217209 0.0298013393978334 0.0311672022916284 0.0687246995111474 0.0289148514735499 0.0236254452220968 0.0446778227371513 0.0421158548874493 0.0246676930450557
"trial35" 0.013905368368033 0.000428766513768502 0.00190824423085343 0.00799479703661892 0.0025656223588797 0.00144400188251651 0.0342299175451649 0.0195340817307753 0.0121625103700034
"trial36" 0.00607369396485564 0.00302846002877776 0.000392164002795484 0.00793664626139467 0.021330600923197 0.0334774653912751 0.0428268603782605 0.0288736506596461 0.0150388475287973
"trial37" 0.00412050891965703 0.00853110452206039 0.0155683230398785 0.00235681540792223 0.0363122147778487 0.00162953003248629 0.0286420809951117 0.00220984570515017 0.0336620320033993
"trial38" 0.0465104795502377 0.0273426975556616 0.0116042576755905 0.017337216671697 0.0152017582103455 0.0226753272759131 0.0290833499352838 0.00961080738581499 0.0182481033323426
"trial39" 0.0337882438050029 0.00165159989241348 0.00249610911839539 0.0157143290781841 0.00876311750489349 0.0288759561761613 0.0339126502394076 0.0553653074923085 0.0233547631860076
"trial40" 0.00284085354705844 0.0223795807023396 0.010919634787379 0.0398993833309749 0.0356472375500877 0.00131777646380096 0.0019260916922978 0.011205976622803 0.0281047725848368
"trial41" 0.00487605035178651 0.00110243962905483 0.00364409646525161 0.0263477421509329 0.000566309046066368 0.00669990840520558 0.00404709388393766 0.0611818422960476 0.023143103241997
"trial42" 0.00366435490500969 0.00856289448833779 0.0361445514098776 0.0398268990520687 0.000270420702757401 0.00462884838238859 0.0258532374923409 0.00506575587855812 0.0310710579216099
"trial43" 0.0588982534210497 0.0021931856410892 0.00802598396040982 0.0395099168640444 0.00325836623706196 0.0120280752595018 0.00528540023630183 0.0443140139749649 0.0229468280933533
"trial44" 0.000539432667882854 0.0394888109832748 0.0473609927027762 0.00156857495650064 0.0117928763129263 0.0102449177840633 0.0240009151550721 0.0145548198434146 0.0159441193887339
"trial45" 0.00270709288512719 0.00213166483025261 0.0296546230795828 3.49357875186975e-05 0.00798575337738676 0.0083930191905303 0.0232548962522246 0.0204377623174217 0.00361503590477156
"trial46" 0.0357652926245142 0.00653659012675806 0.000730699350958874 0.00572541713566389 0.034877582405783 0.0129312814509793 0.0252053315586145 0.058492271773294 0.0486042050078571
"trial47" 0.0428233358551576 0.00310729796483076 0.00213272887909583 0.0437008900794012 0.0241334027949452 0.0241838444636161 0.0451142674013372 0.00330859160424974 0.00920797098358536
"trial48" 0.0575977969622503 0.0252070314290285 0.00807238586458581 0.030392302064094 0.0188699765745664 0.0385599007685964 0.0182962279573251 0.0161205894413326 0.0323730191577267
"trial49" 0.062890163571049 0.00186839656364925 0.00930625889922307 0.0400265723932867 0.017883797880608 0.0246894893169791 0.00643555102875135 0.00441397236485761 0.0651801051365764
"trial50" 0.00795533602899089 0.0121769046165877 0.00982392445816593 0.0393543603053139 0.000831320676719554 0.00315040202541589 0.0556897932034879 0.00659671963158099 0.0452487910879799
