"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 0.902540904737916 0.906944092900231 0.902079728762371 0.90264330395991 0.9018760452602 0.901615642269491 0.900994701229203 0.901412978021888 0.900108163448208
"trial2" 0.906878443149913 0.90591393158681 0.902808571658967 0.900535480903075 0.900190409767529 0.901223173179247 0.902687695191539 0.902685730357956 0.901327333644587
"trial3" 0.904977317991519 0.901699489909072 0.903419896784357 0.903290682295617 0.903153583359621 0.903019668673567 0.90332340778041 0.902549595924681 0.90186898352796
"trial4" 0.906037472896627 0.904220213549923 0.90190438751087 0.905399839141147 0.901297498678825 0.902807426173659 0.903515073860462 0.903050591042623 0.901723986879802
"trial5" 0.90293796392691 0.903268698191821 0.902215739690495 0.902408712115772 0.900263021102361 0.903830127163078 0.904147921208794 0.900140992128751 0.901697660622095
"trial6" 0.902016925049981 0.903949943194833 0.902127924155524 0.903827748344492 0.901594416117307 0.903481871643905 0.903373799848208 0.902213366664128 0.90024624113308
"trial7" 0.902884526785835 0.904633495733499 0.901612513897554 0.900735061875662 0.901860570861353 0.90192933170928 0.903436570923533 0.902474961882223 0.901767432838977
"trial8" 0.904613739066913 0.901792879025335 0.903643765576569 0.903746187530411 0.90211474526562 0.901409237654657 0.901593945886954 0.90257299239152 0.902152024609049
"trial9" 0.901445971323049 0.904465756199851 0.903672805678681 0.901672935864124 0.903595019303099 0.902273440657638 0.899913729085598 0.901775160899721 0.901365613727464
"trial10" 0.90162065600558 0.899908148097924 0.90417402529603 0.902344264322246 0.903350868447412 0.901715035830707 0.901038011784974 0.901346131716503 0.900874710268048
"trial11" 0.901571284805929 0.902147324976337 0.902788562776009 0.900731621754751 0.902377562758584 0.902028933779894 0.901502755588052 0.902416563699331 0.904017881200945
"trial12" 0.905259885022746 0.905871223178225 0.903504403236544 0.90036373398036 0.902721208774431 0.900618505027718 0.900150409773801 0.902550142448664 0.900797716704437
"trial13" 0.902608642039531 0.90374390346784 0.904469293146771 0.900812812771507 0.903023058987292 0.901575897157701 0.900853442124011 0.897250925033089 0.900092195230199
"trial14" 0.905485922460328 0.904899879992527 0.903254355252122 0.902996351542933 0.902292453855232 0.90025265502395 0.900868989177652 0.902110137723442 0.899286278901756
"trial15" 0.90434823984555 0.904708835389819 0.901743916436982 0.901848529442814 0.901576622769117 0.902355618608417 0.902730660598419 0.901218271111616 0.900396674134692
"trial16" 0.904815514865471 0.905452825510251 0.901294519755396 0.904149241867391 0.902101252286714 0.899975794198056 0.901009111417002 0.901328341150796 0.900930622186556
"trial17" 0.90433981947158 0.904615965367063 0.898795912901399 0.903910216470437 0.901642178078967 0.902803201641 0.903859532904978 0.901231129450873 0.902481826458269
"trial18" 0.900772955285511 0.902477807146178 0.904803947631976 0.899894469356207 0.9021387516692 0.901555483951537 0.902828010040412 0.9011499298507 0.902048712404755
"trial19" 0.902197031357751 0.903923325844982 0.904323931231144 0.902716319091903 0.904488331087402 0.901586555411387 0.900188638801009 0.903042084772334 0.900833160675248
"trial20" 0.90446044218742 0.906373852693836 0.903096882277564 0.903928687613768 0.901000192417921 0.90155299250008 0.901892189438691 0.900582623219516 0.902818214126911
"trial21" 0.902727647056821 0.902244558103894 0.902578061876879 0.903640660386131 0.902288204764107 0.902665536446262 0.901351370166309 0.901335504613824 0.900193380239413
"trial22" 0.900073637808513 0.902501411267295 0.900984238696226 0.901616733940499 0.900493032020124 0.900660723171961 0.902230694757892 0.904138490958603 0.899175898078912
"trial23" 0.901678123116168 0.905649414421846 0.902112826521857 0.901566702575445 0.902924414626248 0.902631850911399 0.902964984702514 0.900231266246769 0.90296098683976
"trial24" 0.905162162124748 0.905476626763868 0.903704821195237 0.901483422566745 0.90079072340869 0.903086795180598 0.9004817183745 0.902742669795023 0.901965965579166
"trial25" 0.904318333263487 0.902852120137562 0.905330643575275 0.902776529253693 0.900833880504448 0.902289691690665 0.902357851092793 0.901996866752374 0.903120470967157
"trial26" 0.903810553451103 0.90316441359229 0.905038297015418 0.900516562878154 0.901886033032908 0.900051941043139 0.90144803467032 0.903242848622612 0.901051257917944
"trial27" 0.908528906003752 0.902249336949906 0.901805090333237 0.902884562730061 0.902366553100157 0.901862066763427 0.903312305992559 0.901329085869553 0.90158231482774
"trial28" 0.904490563618547 0.905440318974209 0.905664558018117 0.901325315935025 0.902594426812491 0.900438785237008 0.899062031702501 0.901845916017841 0.899654892014118
"trial29" 0.904207609117829 0.906028432623109 0.904606547156605 0.902561955210415 0.902141121546336 0.901819121611879 0.900999742666772 0.901551517438279 0.899774956015001
"trial30" 0.904838055456165 0.904972622766086 0.902842202025902 0.901550475987294 0.903112137144978 0.900754831796377 0.903029051230786 0.899673209326716 0.901217968653154
"trial31" 0.900109539943349 0.903255541904708 0.904356787976526 0.904109532121439 0.902226387579357 0.900899272242553 0.898974357679803 0.900532342233317 0.902717555517529
"trial32" 0.900113586805205 0.905118377768896 0.903843046286791 0.901051147929247 0.903579366097553 0.901100360285537 0.902121800885483 0.901967488874246 0.901819354621086
"trial33" 0.90389109225531 0.905490207455164 0.905405336430772 0.903148021151912 0.902693836548171 0.900812301016883 0.901630377535423 0.901613384985688 0.902730635275232
"trial34" 0.904324023077145 0.903244305479274 0.90099389499895 0.902889731509405 0.901622046413729 0.902948599071869 0.899603482602488 0.899176505681494 0.898154099006019
"trial35" 0.906732582914373 0.903227746607586 0.904558217385237 0.901942303304435 0.902893552312339 0.902116107939199 0.901961332093135 0.90229746475439 0.90108808330456
"trial36" 0.901568448217553 0.903638872437435 0.901790320045225 0.903144601947265 0.900791239862711 0.90152815046985 0.901076823513916 0.901161363302803 0.900800244704422
"trial37" 0.906680087052048 0.904899674487689 0.901186823889198 0.902508139113434 0.902989882681898 0.899891295309398 0.901727778394752 0.90066064038892 0.900780041837678
"trial38" 0.906471522117922 0.902983712095153 0.903605558854382 0.903577249693852 0.901393863266009 0.902696303048454 0.902983858502067 0.899582765118042 0.901647899530284
"trial39" 0.905164595348904 0.902908999066906 0.90222532005474 0.902990016659192 0.899850523906999 0.899005054142553 0.901948474051098 0.902377332910695 0.902183094599719
"trial40" 0.90395344620866 0.902637120300547 0.903611772311753 0.902387651807551 0.901544391773459 0.903765522485214 0.901789004009184 0.902105138722754 0.901189437310091
"trial41" 0.90381003390551 0.902946093999193 0.903449434002635 0.902200097537892 0.901620561185134 0.901129545750223 0.901289754381824 0.902243875630926 0.902510072571939
"trial42" 0.902924769327229 0.907524327537212 0.901367407194902 0.902037786620413 0.90253075095145 0.900087347189071 0.901300879337942 0.900332879379632 0.901178337268698
"trial43" 0.905527551542997 0.902261275171491 0.903386799148475 0.903103086688193 0.901253795923784 0.900967158367018 0.899867435463569 0.899266206601012 0.902301063636566
"trial44" 0.904765300724268 0.905008991521053 0.903874388183847 0.902150044368859 0.903864757207505 0.902022935891329 0.902526728492223 0.904338517699371 0.902228265812471
"trial45" 0.904471883247372 0.904732980989694 0.901487760931853 0.902565629149385 0.900544923834929 0.900766190500076 0.90295308795722 0.902801208608864 0.902059633865592
"trial46" 0.903234963431832 0.906988295961431 0.902984747844221 0.904305395472919 0.901737018718798 0.902281673672624 0.90221895627341 0.901741441302132 0.901403667717583
"trial47" 0.903195824472979 0.905735315474976 0.901610214596456 0.899113969183976 0.902901846504514 0.901359600413659 0.901139539112746 0.902527684207608 0.901512098635494
"trial48" 0.905521325778843 0.902888623877672 0.903215600197243 0.903332550013428 0.903142680405505 0.901334966451332 0.901426822623382 0.903691535898587 0.901023460234636
"trial49" 0.906002622972232 0.906093808639504 0.903938114352317 0.902773360248377 0.901656965286055 0.90136721492091 0.903252068447831 0.90422333538368 0.903682471646482
"trial50" 0.906481532794785 0.903356819256553 0.902241211620501 0.90419953565025 0.90064576334857 0.900301582437113 0.902088792400581 0.899720402440277 0.900654498686585
