"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 0.901101088934708 0.900607356081568 0.897790960924695 0.894322295881355 0.891798976583186 0.890428386812211 0.881902538530778 0.889824174170679 0.883163586101901
"trial2" 0.898166040050492 0.893383536547082 0.895009380173629 0.888165407988118 0.891032903967285 0.887581951983515 0.887249135695738 0.88394870378238 0.887678741827084
"trial3" 0.886387432573554 0.88967743652619 0.896076253746676 0.898282530768142 0.894702978054591 0.88788534998831 0.886210446064053 0.89086911391047 0.884074381574844
"trial4" 0.894944521636621 0.889432219668353 0.891646120805324 0.895380700454035 0.89123440457568 0.890928992614132 0.886474735358804 0.88701366698317 0.887452446654013
"trial5" 0.898785805394384 0.899859211275662 0.897608358213127 0.893360841881299 0.893648807441852 0.892093308132299 0.89107928786539 0.891634832495333 0.89245419445888
"trial6" 0.898526038954141 0.898277593809996 0.900656000715375 0.900748667138161 0.894126323941628 0.893361794675033 0.895065450767703 0.887790805916102 0.888304343959753
"trial7" 0.90250025606075 0.896268761557036 0.896162018252759 0.895749597980399 0.893520003897986 0.888606765281286 0.891825754905215 0.890550100133213 0.890891868180329
"trial8" 0.896184276709371 0.899326673541465 0.892904262428658 0.887592310566252 0.893321406005572 0.891680749950502 0.895833430757613 0.891445575069517 0.89386000296974
"trial9" 0.898432696449502 0.900915669305804 0.896416545521676 0.893171290606669 0.895025198676004 0.888046959495991 0.885988889386202 0.885339129311985 0.886127736848739
"trial10" 0.897412843719141 0.888868321864818 0.897827200595854 0.89230070557281 0.894542004557886 0.889913182785074 0.888175294195537 0.888559456854331 0.884069018372795
"trial11" 0.895008534678222 0.892546289085443 0.896632926527169 0.892768942704389 0.893758388236327 0.891199890750577 0.895549467673132 0.888253911049448 0.890029805771573
"trial12" 0.894617953858878 0.891828668262594 0.898310860138803 0.896659368467928 0.894465392004387 0.891706216083845 0.891989802550519 0.889483326644209 0.893274320232001
"trial13" 0.89247205154351 0.898481486159199 0.893623130787898 0.896068448673266 0.883931600384025 0.891709505209657 0.893014040207411 0.889298540596183 0.889146652600564
"trial14" 0.893891336716287 0.890687608839305 0.902094669091797 0.889643739129457 0.892128381522636 0.890640578723988 0.888898193474103 0.888456951893168 0.887886655362696
"trial15" 0.895350999789245 0.901635410041357 0.899333818625137 0.891025617846696 0.891748933708433 0.892366241578723 0.888102689468814 0.889086155648264 0.885271394257919
"trial16" 0.901855860104107 0.896147565802576 0.89504224258444 0.894298818428156 0.889935348988169 0.891153540599797 0.884730311902816 0.886818576602327 0.88254157728451
"trial17" 0.900391266399359 0.900509473197779 0.895711701019295 0.892864543030519 0.888836276612457 0.890052303991847 0.887985811643666 0.887193943431501 0.890686884332368
"trial18" 0.898626472225329 0.900468651104876 0.895684733529669 0.895439383900199 0.891735380835338 0.890837773986026 0.885121525786323 0.885548054100441 0.890688791591341
"trial19" 0.893331208193609 0.898948141632629 0.895052885961227 0.893781395326988 0.890739138758719 0.886659877588011 0.886851746930244 0.88701289486402 0.890397556891631
"trial20" 0.894655964248591 0.901130667025337 0.896087156061467 0.894620605499263 0.890924031030191 0.887568426815894 0.89064205640519 0.88844379509714 0.891183425958759
"trial21" 0.901055200871984 0.892505523762079 0.90037869732748 0.89356448997485 0.88964540615078 0.886797598327432 0.889530024256628 0.887803760259544 0.888005892429045
"trial22" 0.892385391141687 0.899109264745162 0.896739153796102 0.89167777347225 0.893852874400867 0.887242790186213 0.890895761814499 0.890191415146471 0.885717592121305
"trial23" 0.892383243649122 0.897769926049339 0.893284148397888 0.894886581143188 0.891296051750795 0.888335380704456 0.890751576870783 0.887363120034268 0.883393786853384
"trial24" 0.89175351644216 0.897442064079295 0.891087915284086 0.892642625938623 0.893192661942866 0.884082649838596 0.887428962788698 0.890300027833266 0.884270635322673
