"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 0.0607034992290808 0.111406761879439 0.0391776709297213 0.0118927092768531 0.0171301046254753 0.0250880654104789 0.0317309901975309 0.0285727635689662 0.0420272206618076
"trial2" 0.0268148100329479 0.00161572273515829 0.0176462773250608 0.090528069459437 0.0612052838149136 0.032253763387607 0.0402757099337913 0.0190583204622463 0.0661199706102715
"trial3" 0.0027432749438829 0.0206366279686002 0.00538824195268488 0.0109358078525258 0.00645174074395618 0.0189857185202733 0.00582078862979815 0.0239525207113624 0.0170567316476622
"trial4" 0.0234872007054043 0.0225898398997461 0.0605153469615396 0.0299528896553137 0.027346138160644 0.00983182825011193 0.00389834947129091 0.0131462446572137 0.0188868712872729
"trial5" 0.00743813549880005 0.0198762158392266 0.0170167509660065 0.0197768828828789 0.0390828653050381 0.00832033753428225 0.0249985752839254 0.0551579589216989 0.0307340197535746
"trial6" 0.0216174036328733 0.00920813397651306 0.0319187390361449 0.00254485840944191 0.0452135987130715 0.0067872513646051 0.0206213668425646 0.0327060883103992 0.0642016702218571
"trial7" 0.0161594764034323 0.0432621956936197 0.0321492355785282 0.0327594069569606 0.0512491337771859 0.0241791917004424 0.0105994300674952 0.0113837455446302 0.0206739773910334
"trial8" 0.0188078314545469 0.0541444087450238 0.0494979830435892 0.0135359803854808 0.0175587087659834 0.0232905505834631 0.0201886134599262 0.011853305865688 0.0142938403294101
"trial9" 0.0500373153581616 0.0157629521635786 0.00303616077369182 0.0201362947125462 0.02648783395342 0.0385605154071438 0.0725271390342394 0.0190196249040493 0.0347875230493401
"trial10" 0.0209365075719065 0.0766997143408305 0.0130513023755464 0.0168899281696932 0.0100298786939805 0.0236555413283104 0.034531741114009 0.0232532601525209 0.0824597483963744
"trial11" 0.0767211642756198 0.0245457696924848 0.0103106353601018 0.0349924170650256 0.0148486957357926 0.0180992821982696 0.068054802132196 0.0179359970723465 0.0107687671027611
"trial12" 0.00416294502339825 0.0110634681690437 0.012181111137428 0.0724163965209104 0.0103949464321713 0.0338692577336873 0.0542865514714379 0.036779330753894 0.0308371701464923
"trial13" 0.0112973919691415 0.0127307732316851 0.014804711389033 0.0416839109550641 0.00688326207123887 0.0302195150901458 0.0349799276082587 0.1766878259844 0.0420327975890259
