"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial16" 0.00335220102916749 0.00258560348090941 0.0110081530719563 0.0104916040279035 0.0564561902879686 0.0228922938753158 0.0191407861582955 0.0282214130120784 0.00925605055659744
"trial17" 0.0172797807549053 0.00555584883121171 0.0154145202831989 0.0155915866470861 0.00650469951505763 0.0236864171079175 0.0144387511655383 0.0268367989674554 0.0342932903879016
"trial18" 0.00364987894843135 0.0447442853459343 0.0159617993850185 0.0301803539846222 0.0108634170213249 0.00972896652023172 0.00856124786391762 0.0189726823714753 0.0197338800766948
"trial19" 0.0337360724395293 0.0194577186235002 0.0212016238102359 0.00567633480701613 0.0135708350739655 0.00798926137254895 0.0209047355411405 0.0159433497646384 0.0140097216685053
"trial20" 0.00254324923471535 0.00332207116095161 0.0258307861852914 0.0477008924028153 0.0371113684843618 0.00621454739494607 0.00968935146410261 0.0102123229105148 0.0368507421007616
"trial21" 0.002545447356261 0.00685390768656239 0.0154755734410161 0.00856351418939881 0.0243012752811628 0.00109020589664135 0.0206559008308575 0.0155421319135114 0.0246726714501035
"trial22" 0.0634098789534117 0.0378852090326845 0.0136447144531461 0.00731492268202448 0.018146184295705 0.01063979862798 0.0123218332777216 0.013438268010779 0.0240775836339148
"trial23" 0.0343714639432844 0.00250616476503379 0.0378875727464222 0.0141896433557849 0.0348694093033066 0.0141153469766673 0.0105219011820235 0.0114549536920977 0.0105771241642396
"trial24" 0.0170240778953136 0.00707244997043319 0.0142857841695749 0.0124834536769855 0.0178790619899039 0.0181953577127112 0.0128312898747619 0.0241318133874681 0.0229945973726498
"trial25" 0.000161018446017787 0.0358555318103687 0.0247618765292668 0.00255259440333121 0.0240062380729664 0.0616031051846517 0.00218102737201318 0.00269161900108834 0.00986162293834871
"trial26" 0.00209942820051984 0.00842193169163018 0.00178459783896699 0.021748708064931 0.0273741021839322 0.0189675219094736 0.0100508980268 0.0285162965385537 0.0221197156902585
"trial27" 0.000952256514065127 0.00112066320700415 0.0149052186094043 0.00589361962824693 0.0122208191264616 0.0131213168610962 0.0212703161501111 0.0184913835072052 0.0453569662590181
"trial28" 0.0176179727848429 0.0184911504194937 0.005333053762809 0.0242035036660428 0.00788189256554848 0.0360349928671041 0.0157266802470803 0.0133996915901866 0.0159049349162792
