"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 99.5034786812187 98.5925790498143 98.76858282515 102.185819830175 104.881402288426 109.351383076842 111.709922442867 108.300510711854 115.627756141624
"trial2" 99.5509758073438 101.23853921054 102.482163010963 108.68575449966 106.022548975403 107.93298256496 111.23382116269 112.459866783622 106.30476142015
"trial3" 105.939206648137 101.37008903072 98.0898431309636 98.3102915898845 102.413277460786 109.49842089279 107.803610703101 106.285525992564 113.38718235646
"trial4" 101.852420652601 103.405581901769 103.133924475874 101.9201040691 104.981271621847 102.781155965683 109.728494572151 109.446568186498 110.273953136689
"trial5" 93.960740789908 98.558401561527 98.9606265587923 103.467114257718 102.107247123637 106.242589277023 106.801844957869 105.153388065926 103.292874936679
"trial6" 101.084651703653 98.6720388064307 95.3795591391482 96.4890745161631 102.969535613053 102.317008114288 101.000810039627 107.140640671599 108.770195585457
"trial7" 96.1606296975708 98.4601335300431 100.627787900585 100.845155725681 104.024094671393 105.215565110112 105.321065421739 106.865033679229 106.634767839123
"trial8" 97.1440276630052 98.7462727732931 100.445178267802 106.873814311015 101.422667843933 105.450138770539 98.8961341570264 105.845961765923 103.911332192772
"trial9" 99.4207662920858 96.6414906991365 100.093388195836 101.965280716738 103.858669215222 107.533912610935 108.226324749618 112.218455187909 110.042642572126
"trial10" 100.594878274491 103.679123594511 98.3005685350873 103.794497714613 103.721941789195 106.405254534521 107.051051018105 107.232406057544 112.184745695389
"trial11" 101.396560479334 102.416131284296 100.227824159811 104.278951742445 103.61506942858 104.701505695633 101.336099949792 109.637624508664 107.971901380184
"trial12" 101.162009334254 102.719308320308 97.2451358022942 99.3388178927579 103.313507157967 103.20862748131 102.520940272791 106.526949412786 102.458573096056
"trial13" 103.377456262651 98.2876951204841 101.479370048617 98.7319026400279 108.668658860598 102.835242500498 104.17542049793 107.138241082454 106.737109541381
"trial14" 102.914127722764 105.044618197891 92.9249006708314 104.969247061327 105.131389965151 107.612476430255 106.93563357912 108.76722231225 107.479623058699
"trial15" 99.3896843178207 96.440403065532 98.0820818932739 103.737584106539 105.274316423221 103.27784659719 107.740558911676 106.354892999125 111.706479862853
"trial16" 97.9834554398787 100.254490623901 101.735070339972 101.984640744194 108.001247339966 106.739067240406 110.71737963207 110.134194562855 111.809645864779
"trial17" 96.5635269082715 94.0777878209124 98.5534905443455 100.33845633242 104.287980733777 106.356623991643 109.817430729052 108.639446882513 106.017243936446
"trial18" 99.0487215186389 95.8613963473178 99.192974834705 99.4010451970002 102.638237607933 105.212077585861 112.462371160408 109.206330336808 105.134625651166
"trial19" 102.782428067218 102.164728811357 101.914810186849 102.711179490753 104.948618413561 110.591848195861 111.748490832253 107.318923754611 105.324731591037
"trial20" 105.903871155749 97.4145505408578 100.558593779314 100.828856685242 105.250513685836 109.396395508211 107.510307692587 110.705120999569 106.234690649644
"trial21" 95.0224600176446 103.31751209628 97.0955978078647 100.896037547521 104.792137574026 109.457772607202 108.013646576078 111.09220919018 108.304591412285
"trial22" 103.987668225964 99.6922831109555 96.2305580092649 103.593076960652 103.72788888651 109.883408668993 103.854349170408 106.842506958604 110.488423330092
"trial23" 101.155054366811 97.7924997115394 100.621853995463 100.002732295435 105.090610926197 106.602575787689 105.701442511529 108.861540626457 111.507769185434
"trial24" 103.751447691645 100.482225326819 100.22423146915 102.768973433937 105.024205699006 113.118705444181 109.923344197127 105.02766766485 112.084359330157
"trial25" 100.055478947438 98.9728788891137 97.9296937085604 103.395628694128 100.198717047249 106.072929726514 105.560737872388 106.417330078037 107.664916317347
"trial26" 93.3767620175156 99.6964191712558 96.5075859213865 101.211770670857 103.255010077746 106.791947615847 109.072930417673 107.428743630144 105.676809918015
"trial27" 101.108338370074 100.510586572733 93.9799886510131 101.879250821573 108.293388559274 103.899746674497 112.425565871925 109.039318855984 107.040926277828
"trial28" 100.940143189514 100.652508528112 99.6615926745313 99.0825617111337 103.032574101271 104.907354027164 107.416500772262 108.581135999659 108.488351887689
"trial29" 102.511486898062 96.2200163606276 103.486492706264 99.8140222527235 105.558929753238 108.097611086831 117.452055076868 107.800724090713 109.618945958277
"trial30" 98.2734399391491 98.7234149809212 98.0426414395976 104.590903966774 103.997117519386 105.86904873522 106.344501407555 110.492302339903 107.062802643849
"trial31" 99.2771178755433 99.3342883085007 94.2623228917661 101.630073935507 109.04912248783 109.116562099027 107.810803489988 108.815530957005 105.784505752413
"trial32" 99.3114456029173 97.8244742066085 99.3090039730797 100.471997853691 105.12958280009 103.507384660077 105.310238741199 105.884880506714 111.549257955954
"trial33" 99.1876622520254 94.9898953910739 100.514114971896 100.002255395055 103.234890357195 108.759939993857 110.08285574522 110.942792178644 107.812102926595
"trial34" 98.8132056722825 97.6804954981847 97.8246726223902 101.066386513282 105.031373698725 104.410685549906 103.736100338436 112.341653140595 106.564171551412
"trial35" 101.156127712551 99.355722868838 101.166584346065 99.6818156574155 103.718018772529 109.664980097163 104.137222486748 103.031497628914 112.247527823224
"trial36" 102.80373736408 95.9936464211297 97.7373560472382 99.9790947958213 106.514519214552 106.807617200955 109.828572002511 102.010303552129 118.50834275126
"trial37" 101.639840894185 100.547151386284 94.887485507844 102.441702156747 102.974165365207 105.661957495219 105.396531598357 111.993917776473 108.319846898281
"trial38" 100.447049015195 99.6872551206858 97.3475168483391 103.779964051568 99.5405955589723 104.59537997766 104.226707446993 105.443546294532 110.495787277899
"trial39" 99.066658606789 97.5628769020721 95.5912665752151 103.663020929647 103.081569196665 107.028105250632 108.92582461905 110.228475395236 107.556044948095
"trial40" 96.2135436679268 95.1948325450017 95.6512353068285 97.1179686911987 106.106375348061 103.149499192501 108.273185282456 114.164075531806 109.60670334678
"trial41" 103.388901461423 98.9673327772433 100.499348220674 103.592979608031 103.334262720446 105.988841538836 106.694718119602 107.801931681737 112.494946736884
"trial42" 104.291618720467 96.273730203286 98.8534687157543 100.782365523018 106.951062212332 103.307430555852 107.803714064898 115.073428715201 112.870110500682
"trial43" 102.684110123072 98.0829765425473 100.123849868583 99.4105640349908 106.977187379788 103.801667508423 111.128978442937 106.851249211013 109.150253916886
"trial44" 106.908813227308 104.734546389392 99.5405684375808 98.245115930329 99.1495814554448 106.059360073403 112.833076345399 107.761090935022 113.438225856873
"trial45" 104.992011323757 95.2557795789593 95.5436916553681 100.104757723178 104.768134899892 101.980160021178 115.007655287158 112.404509740818 109.345861984577
"trial46" 98.4410211642583 98.4024951366548 98.7394103269909 100.591887209223 104.367676297604 106.686805677824 110.234713407296 103.244322678586 112.202896469954
"trial47" 98.122962576899 98.7140837234416 98.8040989093461 107.600683641088 104.159179993622 106.431524075679 108.640991564701 115.514031429869 105.280258172991
"trial48" 101.210954794059 93.2751276016421 100.860209229611 104.520380400468 102.078056065966 105.991982742529 104.93523327864 104.731128397345 108.463563610951
"trial49" 99.9307493109799 94.366785202446 96.7636021325895 98.2594198923932 98.8838759890705 106.926041037059 106.252007318247 104.54870122593 109.475670942348
"trial50" 95.6931825718734 104.562365626252 96.4138552994448 100.194653653606 101.700750396343 104.805509633368 108.290782163129 113.30296090475 103.589671126317
