"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 0.721757462659399 0.123057318244934 0.810163163755008 1.2492353573824 0.293626769085029 0.281767489181362 0.499397959479122 0.862511076085888 0.00211514860429305
"trial2" 0.111954449534961 0.0491498291562482 0.0144257436170971 0.353830525708526 0.425507324790259 0.138878429373749 0.660581925331456 0.0963805131636628 0.182640623745
"trial3" 0.0168871323985897 0.509599674179173 0.0384757725063024 0.039227630163887 0.121291325691228 0.319901559837565 0.115656073020295 0.0289024462262881 0.120383095669493
"trial4" 0.0827702946271024 0.575780652790115 0.0127941900706156 0.109885878334961 0.387081228604062 0.144399140593492 0.22471271226837 0.578744104152214 0.275442986532687
"trial5" 0.384512521873326 0.301709004576607 0.0932996341463647 0.161184492638175 0.0217753118941259 0.0435458185340532 0.0703613944761921 0.565142459507752 0.0516935174478423
"trial6" 0.877519310192871 0.367873396959734 0.0618551032173225 0.0497253412511876 0.0469224770110155 0.12667809723057 0.715992848998833 0.127541354935527 0.0616609665259969
"trial7" 0.0464555684926602 1.04817368113825 0.0207864359839673 0.000617083146420086 0.143107775922254 0.0935911192866307 0.328290917972364 0.0128593576922225 0.0688923252073385
"trial8" 2.38942810440922 0.701360069627619 0.29540413919986 0.0458651754184505 0.0447903490115933 0.0132199549897006 0.0851166042368118 0.018250450369628 0.0321774986746783
"trial9" 0.0608959344748235 0.102854151278438 0.120964184434847 0.0283113250573397 0.0315465290847178 0.265953577641483 0.849772665580588 0.131921904676578 0.0273372680773525
"trial10" 2.22948309198237 1.33254550497139 0.230778728443024 0.170859494443519 0.0691568155140953 0.454646584776953 0.14109016632638 0.278856323704273 0.627787077603983
"trial11" 0.198485963183356 0.0792031915703733 0.0253584380602001 0.153318123454585 0.0813091712924948 0.711680149379362 0.00986555620520088 0.605397622683462 0.0335408867499425
"trial12" 0.380368217474612 0.727803357198458 0.440292155201041 0.0516818872827052 0.0298883850593225 0.933524534989037 0.575288902081844 0.328288393301399 0.68959087590821
"trial13" 0.0466873528705478 0.854137780374474 0.0452829340651038 0.636845089944531 0.0573258298359482 0.035261653771372 0.230360934894612 0.456265876813536 0.945880998343909
"trial14" 1.67996030972357 0.0121895969177973 0.383414893705344 0.420876780615851 0.123210496012219 0.0505219562634239 0.416994982156243 0.46900838536023 0.219583274062149
"trial15" 1.31922000977836 0.0551098707699608 0.191079017305005 0.759522520060475 0.158420436829244 0.0528031535241093 0.0196000314851619 0.0168175407769695 0.0632302840395521
"trial16" 0.240007213208746 0.105417346459721 0.0669025622680082 0.845539856683748 0.0487804961499625 0.0175865258704807 0.485095470897176 0.0289558774639997 1.07560340759908
"trial17" 0.160526730926334 0.268059936890752 0.368570907258572 0.0321517669492018 0.203149449647825 0.349860404635221 0.000317077353964605 0.370731899303729 0.0507221331750681
"trial18" 1.7033858662932 0.550928632095519 0.717215967726092 0.0928220201334334 0.111315200443627 0.0186275226394261 0.154190164153778 0.256241217553064 0.0413062066640324
"trial19" 0.0279556304055247 0.000756070920239659 0.436222664908625 1.46158905256773 0.436997979949822 0.102208689686904 0.291085790963321 0.374900186936245 0.919246751290059
"trial20" 0.15509215390696 0.184857459233541 0.0309900657394406 0.142096010647781 0.233418262488573 0.594245277333672 0.138983040852136 0.339396195890622 0.185402555964947
"trial21" 0.0894822911769856 0.0376206944927813 0.0482961055520047 0.332865650577049 0.325992946362242 0.00996461728945903 0.51373286904861 0.0518168297076064 0.356799193975712
"trial22" 0.0618092869909247 0.239404008322754 0.44510807401784 0.036326919444723 0.417464247687219 0.125466253247934 0.572495486053021 0.302981804558775 0.326924237419383
"trial23" 0.195940858857323 0.152059275860557 0.0219034510657174 0.165412225623821 0.10917393831986 0.226092623403871 0.259107363377033 0.0250682383728898 0.0702164372650543
"trial24" 0.0803380750159281 0.0653041563610395 0.821653683103253 0.0138831275831713 0.297840675112988 0.488062927058598 0.52682452124114 0.105445166290314 0.599228297543638
"trial25" 0.23901716240756 0.0946637414536204 0.457706850832178 0.595802928539008 0.0366788492582703 0.222875317498341 0.0268423553531332 0.0547427124634115 0.0534194442937071
"trial26" 0.0781391150803421 0.0156343855179319 0.39778651961783 0.169111183898923 0.116293575739885 0.0100591691924139 0.0347864535854535 0.102837978855811 0.0723384190797011
"trial27" 0.154958705021561 0.56820522780238 0.581649719727011 1.74544523940824 0.615727382807463 1.71116079623368 0.320143015932957 0.0554668654054116 0.00119242115635714
"trial28" 0.496750299276628 0.00429319478194478 0.363955355709921 0.0887293140440682 0.0453650718691359 0.293469130319036 0.0423900554002577 0.355479726797157 0.00903091514276237
"trial29" 1.08367236358438 0.904435639264506 0.380077073077376 0.952178290922227 0.469133519550284 0.798582787776058 0.394780565848799 0.146667704381029 0.93280499375973
"trial30" 0.609273789541049 0.462797692030223 0.418139907826109 1.33830380318492 0.291032723234439 0.0423992458313357 0.00460016845967008 0.220517853677333 0.102621070725288
"trial31" 0.163936265432167 0.103512379807531 0.0936728464436563 0.555982890554775 0.181894076015467 0.184873730116806 0.00269414612055327 0.261238479966996 0.126606284899458
"trial32" 0.117510320617032 0.255222160408219 0.00965911235589167 0.390280352242553 0.245085085219256 0.0236939294116699 0.00110053107381934 0.123208148867569 0.385953896742369
"trial33" 0.162308742689786 0.0477415872035386 0.257781397267177 0.0293237261579199 0.0278975204196789 0.151680391593755 0.120051762107815 0.0909169121370666 0.254639782661338
"trial34" 0.180744844650497 0.0428034520348027 0.448007131127884 0.269067117087225 0.00797331042154178 0.291386010187008 0.154793650840374 0.105713617483771 0.0931966657854665
"trial35" 0.392603888687552 0.59981066797519 0.225682744372343 0.0381360619771416 0.314058082933186 0.0472211238331726 0.263483314391 0.524865331689134 0.519036034832477
"trial36" 0.15800805626911 0.00603289727396194 0.336974158015262 0.161358041584783 0.0700490486867091 0.171854767977854 0.140256684576726 0.0296088816361476 0.0683336314180576
"trial37" 0.230083307585208 0.0473637906874401 0.127785455002073 0.0353176746761366 0.0142903135963846 0.00157974280654882 0.444442414078389 0.0245537849359581 0.332417996908218
"trial38" 0.371287262441997 0.0334438077333033 0.479520162239436 0.212932137946066 0.327880339614352 0.575577914913557 0.0543810103072428 0.0541120876468283 0.394014493335192
"trial39" 1.63654539676074 0.0281844931385843 0.0308607822597979 0.0874903092757706 0.263694478686993 0.18076089680806 0.469938813075903 0.388198282176864 0.118753860865969
"trial40" 4.87676782832818 0.592355875393463 0.47696594103398 0.263399002986723 0.0344248178733894 0.0772067286063353 0.128678236081987 0.281726326661268 0.510538145023981
"trial41" 0.254528520254583 0.0784768037557073 0.0851972431932205 0.0777390152821467 0.0456291245536422 0.410145594383424 0.423303711467063 0.110242038916209 0.258146587019544
"trial42" 0.170099198006349 0.0301194782178699 0.0420687651650029 0.175340729556812 0.064695493809458 0.401273761859166 0.301038354955879 0.373050962759042 0.0840230854794344
"trial43" 0.452436006523386 0.552852530787947 1.38429942212609 0.0682894682350569 0.522166808094694 0.151733948734854 0.352387904039438 0.176891972338754 0.00185681090511348
"trial44" 0.23567223561321 0.201066497981491 0.179679391273913 0.100874638245895 0.0324866139651018 0.0145433810934153 0.0534962147798642 0.176078631357664 0.0737058642454163
"trial45" 0.206524213645742 0.511659630947339 0.398472255400597 0.780502644520131 0.065099213010614 0.329880525610096 0.927790058516124 0.245970843782559 0.0427034149027184
"trial46" 0.484215294554326 0.0412578171236256 0.957282708640485 0.014411767941653 0.144840069507671 0.426540092956779 0.26080074604724 0.275640191102757 0.0673326983958834
