"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 0.103071997917492 0.0367971101538271 0.260845200852568 0.61877119954703 0.213052682320407 0.0728134868164158 0.173161221167392 0.128836988215189 0.0864710553876306
"trial2" 0.218005967622943 0.574057765683066 0.0275842469914311 0.0592806536965238 0.120528260068689 0.190363290587166 0.10569533706918 0.0864339596665773 0.112784699562935
"trial3" 0.00169903233464759 0.0214003152318853 0.00937083467681715 0.0777654933018264 0.124316069954063 0.0966685951561885 0.0711639218257944 0.133010602878539 0.0477764766029114
"trial4" 0.00130164965902536 0.0247553483554617 0.0720293626127135 0.11500576080102 0.146911018573243 0.104159536064475 0.286374985815889 0.185039560480204 0.0402479870430364
"trial5" 0.191089157966634 0.141168863042638 0.16405607869652 0.081995713854122 0.248017654905014 0.0978035635457492 0.188311618757025 0.0867697204886589 0.085363591159097
"trial6" 0.0922500405178293 0.0188174213000111 0.145564733054908 0.177681322920784 0.0594356333330813 0.0592227454744812 0.0850016426050665 0.113418332734061 0.0921958723836134
"trial7" 0.232362181802615 0.0374246147969297 0.0595036149458853 0.0730669753177645 0.0651852804816899 0.0903271096001671 0.17810992190232 0.0997675043656566 0.105722706462858
"trial8" 0.0573743102831827 0.0239218987987066 0.0319548042471743 0.0818366639205935 0.136903253113487 0.0771454348168063 0.0853658320112348 0.139686880440831 0.148116127148722
"trial9" 0.0209195014902928 0.037884357241947 0.0728889121154376 0.493909477600076 0.17841656175431 0.180065112848198 0.0770816542776533 0.0466090324110672 0.116301527619318
"trial10" 0.0924497915478576 0.0150680706914944 0.0157201042785097 0.2620980550399 0.0582847507115709 0.0681751261583269 0.110213911390564 0.0989782708445578 0.122793177349075
"trial11" 0.00657747371323345 0.0301195881236362 0.329749935122219 0.162783118297548 0.17434098095019 0.213083851905295 0.24133227276074 0.071845784163735 0.179884654348907
"trial12" 0.0894372039477383 0.0180406666865775 0.16321967111116 0.133739273145506 0.0875713686000408 0.18021717747957 0.129085694979496 0.304691886240939 0.11281073227303
"trial13" 0.0142062799904226 0.0339634348353801 0.0562918554246262 0.15483222501806 0.07748232961907 0.181210431193624 0.267073683718759 0.124864476713453 0.0445958738585227
"trial14" 0.081770315338841 0.0507121320300404 0.118093439594626 0.180747470439623 0.170416743311667 0.0780710272588106 0.0552356706700268 0.275928875460787 0.111114618347063
"trial15" 0.0105709954392093 0.0190512198476061 0.192670964732389 0.209828916718024 0.183983217147498 0.0884860368684914 0.169523906924933 0.161977440016578 0.10269457552896
"trial16" 0.0195951296428582 0.0259738964651831 0.107442313244785 0.109026804288628 0.252586014444706 0.183400479759438 0.209689813426125 0.0879465455551803 0.104757822254606
"trial17" 0.0381362797785333 0.076588442996959 0.094628134945758 0.0743851376226996 0.235566908217645 0.0592982180401167 0.154529344752876 0.268511726153768 0.13351462241183
"trial18" 0.176252580968397 0.411385511084623 0.207399646467775 0.0819478788381672 0.070722652131313 0.112938703551738 0.168150496036981 0.137144426816358 0.155028853239634
"trial19" 0.110126917554645 0.217741245553028 0.0983658919714039 0.0566085060331685 0.317580898983497 0.0946732080226222 0.110921414476427 0.0662595446670258 0.164933301397764
"trial20" 0.0330540313400932 0.0254747286842457 0.10025861399678 0.0423503823024487 0.188464574150873 0.0835289098238791 0.208273667876662 0.0745194416844217 0.141766695207818
"trial21" 0.00654730523112402 0.0313808062648366 0.151237458991234 0.0475533782216891 0.120803556402926 0.0908008995511831 0.153456408349879 0.108203136259724 0.156961133794281
"trial22" 0.0740781328492306 0.115888367209009 0.155121566774198 0.147307659456689 0.41933778945767 0.0654309617502741 0.0766626732753513 0.130608101224301 0.0950482071703015
"trial23" 0.00478298432543591 0.00559416140503912 0.131873945912567 0.234953531758914 0.311776428734914 0.189233443375522 0.140752943236384 0.254316195606372 0.157434676526531
"trial24" 0.00968054757607664 0.0836360734449318 0.347712573149626 0.0752365257849524 0.118993312920841 0.0248531276457875 0.105956211813741 0.098948612698765 0.238710469879708
"trial25" 0.331284067457954 0.0229952300565451 0.454763011211515 0.165205344830338 0.41406253793168 0.1748825074691 0.109689948810908 0.27959830224341 0.0747088966061637
"trial26" 0.139984759292839 0.0217214023380691 0.0314782100611731 0.25449766366024 0.131212475163875 0.229708777290391 0.107523844490226 0.206956358787455 0.103916757342708
"trial27" 0.554569449068847 0.0758072482757737 0.0930262694453503 0.0942671539453196 0.0983021194815927 0.243686520740711 0.229951323131296 0.207851161526992 0.13592917123797
"trial28" 0.0413621759513411 0.14146139675709 0.00919441596311411 0.0751910181695757 0.0253610256625649 0.233626479048695 0.139068122527037 0.0715261481783626 0.117837133893937
"trial29" 0.131000554056059 0.026309377092649 0.0118666189297315 0.323393577474394 0.339727453062384 0.150191632710299 0.165467769690817 0.178091933818049 0.288326119613434
"trial30" 0.360107560650019 0.0025741415762501 0.14306449207744 0.0904301350480179 0.186814418550154 0.388988017239764 0.191472420810598 0.225429536562748 0.119510493114439
"trial31" 0.0651330230245699 0.216728614221002 0.0944819249202888 0.0620889722694312 0.151271772233968 0.0937000356438401 0.192771415448121 0.210130641729941 0.0932073164974216
"trial32" 0.063619262052703 0.114391221121779 0.0506910402856912 0.100977688621227 0.352585381822795 0.113076053621905 0.2665835088141 0.373048229973143 0.0824076037292495
"trial33" 0.0795457109565578 0.0169001304046207 0.0622059559995065 0.0831960687698774 0.0486353849176546 0.105195477745917 0.187761208309095 0.0255797375374259 0.206145417240811
"trial34" 0.0967690386653236 0.00989754459369571 0.0472991496087127 0.123963474363901 0.0252440720379912 0.0894382006494717 0.0385779890304926 0.0567732433540227 0.0768457221734676
"trial35" 0.133653630991513 0.0614889778542848 0.103243975316943 0.0478906503404285 0.108514033284277 0.0586565350889899 0.151454389044359 0.435009346519521 0.181033914179275
"trial36" 0.0204534234263534 0.145073991193028 0.11144131876451 0.295940912716546 0.161211536048304 0.3012114959448 0.242947737555033 0.151813574230282 0.0884691108116087
"trial37" 0.0808923499050671 0.155211949981664 0.0670777917368663 0.0694047528106692 0.293170849380723 0.212251230999226 0.0672490066775221 0.100208747779464 0.127673414970279
"trial38" 0.0235099139360429 0.274252185043553 0.207206889568181 0.595401314628973 0.193754681044377 0.0727879342268293 0.116837006703994 0.21586727201338 0.0610422166425892
"trial39" 0.140853772168084 0.284423008428709 0.157917391806993 0.313287959810053 0.252612472188236 0.245522972168313 0.114614105409122 0.201802813268636 0.160775894197624
"trial40" 0.0120453748155713 0.0416029256378948 0.0172368163801279 0.0245545729518208 0.249049190305646 0.153445877511809 0.0401796200725662 0.146630122968415 0.107049572319445
"trial41" 0.0363281269160489 0.0283608734614034 0.0633211276249407 0.111422942119876 0.161879926241012 0.104651220576049 0.254305284782011 0.207074251396257 0.231295759423548
"trial42" 0.0102720822023156 0.00635066363211595 0.0580846163665526 0.0513152371388621 0.0728689002152663 0.33532195046071 0.225524538794951 0.314583064394261 0.0585133810362142
"trial43" 0.014595732121915 0.068620850899022 0.210386657862993 0.254295865663981 0.216819131446161 0.297919464462405 0.262026083100624 0.220640976046447 0.257925573478137
"trial44" 0.0871042888609795 0.0332294691637374 0.244499383238471 0.127580844154735 0.0544556465936152 0.130544746980567 0.25587008586888 0.220273958624022 0.147068031691635
"trial45" 0.101861470220188 0.0978947286078725 0.0888586226039878 0.0790141849971919 0.258133072760696 0.0988504529119743 0.106146355638172 0.12528090380346 0.116316686899119
"trial46" 0.106489355723265 0.0331239881836832 0.143603292398501 0.0480379712192436 0.134004010970149 0.249792140620583 0.182618503428177 0.234005735693065 0.185088923651729
"trial47" 0.0212546880239399 0.0179218111763529 0.080523216405872 0.04167715465342 0.475043360595641 0.31744651986124 0.140934544662751 0.153688178533447 0.0821510362430797
"trial48" 0.0775005750153739 0.0191207188482992 0.0162006646658136 0.136459021839356 0.0688312396097528 0.264294613398037 0.0290149767415704 0.280107386336088 0.133434666432915
"trial49" 0.0984359548593665 0.0097847483507003 0.133111988800778 0.241063461241171 0.218199388454983 0.194020613489114 0.111240841213728 0.0890487790243991 0.104139078815366
"trial50" 0.135798037138893 0.169690753813145 0.0479787938968556 0.057167726868132 0.276666744971178 0.127899526280559 0.129258034178348 0.110308002448054 0.207837795695111
