"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 99.0563724632783 100.099655192101 99.6961360455577 99.7827888381053 99.8878246463634 99.9465508680379 100.883107659114 100.521948964923 100.643418249018
"trial2" 99.1135724174753 99.0457471781658 99.3522232604656 99.6861953137231 99.3337966988175 99.4354018469695 99.642256012766 99.7762872217683 100.699643945756
"trial3" 98.4101933045116 99.1726423308521 99.1457858145496 99.5971256717068 99.3979383230939 100.33988544608 100.818860560184 99.7950430545497 100.855806676126
"trial4" 99.9341379854654 99.1399016000505 98.7964075170241 99.6862986055836 99.5129962490551 99.0110144597831 100.237973427441 100.678314234117 99.8971733911664
"trial5" 98.6467814025696 99.839682368209 99.3672054993425 100.424773386244 99.2326755293505 99.9477694412481 100.491182319491 100.341455027889 101.514032673579
"trial6" 99.4630257930643 99.6172383723529 99.169746692641 98.8407828682428 99.1029684322222 99.3143763644184 99.1814468991279 99.1813132100503 99.3860378463133
"trial7" 99.1455649836036 98.9090359678449 98.863777231655 99.0917395152778 98.697524938107 99.3042746267132 100.579976557306 99.2818684619482 100.411298541526
"trial8" 98.5346655471653 98.6986882451083 99.8612237660571 99.4296717582556 100.38978245435 100.095294988683 100.057831774443 99.9207606142232 100.538028829719
"trial9" 99.3522158610593 99.3491214882361 99.5568027248712 99.3338951345793 99.4757108163303 99.8653050365467 99.7709201267482 100.659702181315 100.927701181005
"trial10" 98.2397612905752 99.8373669434437 98.803885497429 99.2321825123728 99.9369562235597 99.4993893699132 99.2938983465789 99.7425584075319 101.492511860857
"trial11" 98.8572349358849 98.8124396971604 99.3492633874826 99.4537729883648 99.719893048285 100.02503209275 100.408468199447 99.9219037937377 100.397704044765
"trial12" 99.0025363798312 100.023554629143 99.1406680688664 100.305635264989 100.16199853112 99.9320969284788 99.8424098346286 100.675217436382 100.706909728379
