"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 0.900153743085102 0.90046080931676 0.900121458542591 0.900158953396246 0.900103738309087 0.900086517940914 0.900040338552296 0.900063783668388 0.899973793960753
"trial2" 0.900446040905819 0.900382198711782 0.900171843136494 0.900013901494451 0.899989861269588 0.900054681080925 0.900160018542429 0.90015014809334 0.900055394473304
"trial3" 0.900322439648216 0.900098007242046 0.900208972690958 0.900206172636464 0.900191204476467 0.900177257542674 0.900196372059407 0.900144555064195 0.900092736487372
"trial4" 0.900377584194995 0.900262161552715 0.900107779018102 0.900345301495084 0.900063802407214 0.900165157891653 0.900221960008002 0.900191198091684 0.900083126162565
"trial5" 0.90018131178194 0.900201981085445 0.9001297401498 0.900140967729303 0.899995125281188 0.900247529125226 0.900258450228609 0.899978386085799 0.900080928310335
"trial6" 0.900121279366964 0.900245614739786 0.900124652142015 0.900234761019302 0.90008503573393 0.900208753179165 0.900221951743275 0.900116507959694 0.899982830880072
"trial7" 0.900176153422378 0.90029867682772 0.900092509129958 0.900027176237099 0.900099869169856 0.900100682211751 0.900216853547361 0.900135380177337 0.900086707608792
"trial8" 0.900319086392745 0.900102496312227 0.900230970389739 0.900238141527701 0.90011933755901 0.900086217470108 0.900083812555359 0.900143145126945 0.900147410597009
"trial9" 0.900080128340106 0.900278105271658 0.900228455430958 0.900080775276325 0.900214944459962 0.900148056878424 0.899966110488336 0.900088749115511 0.900059088801873
"trial10" 0.900093383066179 0.899976294977032 0.900256371164256 0.900132592549961 0.900202170185825 0.900106717807349 0.900048365119019 0.900074610453891 0.900024556181338
"trial11" 0.900091977880294 0.900123711704734 0.900167445372776 0.900027955552403 0.900138334261639 0.900128044711239 0.900075414215175 0.900129959842917 0.900240867558398
"trial12" 0.900337559050284 0.9003765797913 0.900212027974472 0.900003329429963 0.900159505291046 0.900014465036262 0.899983739865244 0.900156009445377 0.900021385702712
"trial13" 0.900178477787151 0.900227899991604 0.900281697928933 0.900021055564006 0.900176893956348 0.900077040404426 0.900037960041966 0.899786739522928 0.899972246808068
"trial14" 0.900376553589765 0.900325404018386 0.900198900977228 0.900184636812089 0.900132237904691 0.900011443827765 0.900042101259848 0.900120664670412 0.899918955020203
"trial15" 0.900284453962165 0.900299660748573 0.900099522995381 0.900103475001584 0.900083200341227 0.900149944823511 0.900181138711956 0.900056364355698 0.89999350559044
"trial16" 0.900304178272267 0.900349157056264 0.900069985764391 0.900259222753041 0.900118330904638 0.899972113813326 0.900041547187243 0.900058211127504 0.900029178511294
"trial17" 0.900296235466154 0.900290976455286 0.899902184211143 0.90023965117939 0.900088304774855 0.9001618065983 0.900235240945022 0.900051569612952 0.90013613327244
"trial18" 0.900034914109883 0.90014988614377 0.900302368174415 0.899973551957258 0.900120065318886 0.900078040842511 0.900162917108845 0.900047433826464 0.900103815640748
"trial19" 0.900147716690739 0.900242704062973 0.900268513153607 0.900159583383678 0.900280245623964 0.900102652078573 0.899984213168493 0.900171203610626 0.900021961432506
"trial20" 0.900280101989358 0.900421307986109 0.900188773630135 0.90023926067996 0.900042908774104 0.90007669058953 0.900111413403719 0.900007646192474 0.900161549048579
"trial21" 0.900173932723244 0.900134303902486 0.900156656225982 0.900220503407136 0.900126996740504 0.900153417995186 0.900064132673048 0.90005960892423 0.899979369571905
"trial22" 0.899990268569963 0.900149822348247 0.900045776280505 0.900085586816777 0.900009064256787 0.900018093411095 0.900120941948135 0.900247848838153 0.899910547725027
"trial23" 0.900095965614093 0.900354212073759 0.900124827603393 0.900081959051187 0.90017500646306 0.90016844544958 0.900185721721156 0.899984243257698 0.900169506061256
"trial24" 0.900331373038362 0.900348905590371 0.900227170995883 0.900076373413136 0.900030973410206 0.900204428696496 0.900003979091579 0.90017304130599 0.900099624171241
"trial25" 0.900273040431149 0.900170597914487 0.900336571234925 0.90016206695308 0.900035990183982 0.900130356790569 0.900134296094888 0.900106136997729 0.900177893835864
"trial26" 0.900245498986838 0.900197614526513 0.900322092725648 0.900013065713703 0.900099701050898 0.89999233325709 0.90007192133119 0.900188373933347 0.900045560927529
"trial27" 0.900565722088823 0.900145075102316 0.900105001850553 0.900172801694807 0.900136006822369 0.900112201237586 0.900197731903118 0.900060999184112 0.900073078325216
"trial28" 0.900284929930212 0.900347930144682 0.900358861995026 0.9000574891161 0.900153044384969 0.900009470323941 0.899923304258185 0.900111992154452 0.899943264807995
"trial29" 0.900264693134539 0.900395751303902 0.900291240199213 0.900152566733441 0.900121151286297 0.900093818549836 0.900037793852275 0.900088455266883 0.899953721571771
"trial30" 0.90030617550816 0.900317906528758 0.900176057612102 0.900081939143371 0.900184383839275 0.900048907983789 0.900191988112391 0.899969770272213 0.900069829063191
"trial31" 0.899996843811072 0.900203245488965 0.900271267310384 0.900255221572069 0.900126806295955 0.900048421487015 0.899910760091651 0.900004451983756 0.90014930270679
"trial32" 0.899992971555974 0.900330152641288 0.900242782791757 0.900048091231151 0.900217655529967 0.900049285356151 0.900124864802563 0.900102632168973 0.900090178242906
"trial33" 0.900239331514436 0.900361461169355 0.900344255396263 0.900195450967628 0.900161091931221 0.900049120455751 0.900081782151609 0.900095408125187 0.900151161998987
"trial34" 0.900281684909043 0.900202560827841 0.90004986240317 0.900173401066588 0.90008516361344 0.9001698111374 0.899953413550123 0.899914239187025 0.899841255315554
"trial35" 0.900436747241948 0.900202362010755 0.9002944430831 0.900110013026741 0.900170043977372 0.900137620455567 0.900109010915575 0.900122474965631 0.900038661247425
"trial36" 0.900089542565788 0.900222816465131 0.900102241221479 0.900187677921228 0.900029508996143 0.900073120264429 0.900043158306965 0.900046040479179 0.900037083770547
"trial37" 0.900444669299436 0.900319366230382 0.900063499696836 0.90014894253701 0.900180125728856 0.899993424741817 0.90010151674341 0.900024244644638 0.900018391843381
"trial38" 0.900427981263896 0.900181197084235 0.900228130368372 0.900221801754748 0.900068610585343 0.900152485423187 0.900187447462815 0.899941800408639 0.90007947585723
"trial39" 0.900327205378352 0.900180226038455 0.900132373745014 0.900175037154099 0.89996791823478 0.899908912715453 0.90010513674779 0.900136492985041 0.900115328551221
"trial40" 0.900246900472234 0.900157492493302 0.900227424678607 0.90013805503704 0.900079917437476 0.900250601914591 0.90009593662707 0.900113377630513 0.900046912813436
"trial41" 0.900242551831597 0.900190500478553 0.900214166906639 0.900127485922785 0.900081847508097 0.900067892810583 0.900063643706532 0.900119874241286 0.900135269532512
"trial42" 0.900182144105198 0.900491827111129 0.900074396155371 0.900115201406098 0.900144490333324 0.899998951180829 0.900069265116863 0.90001657996243 0.900045791872078
"trial43" 0.900353427048093 0.900131232271143 0.900209435814725 0.900185979137425 0.900062041920797 0.900037220004073 0.899964759437471 0.899920761506004 0.900136642096411
"trial44" 0.900311769231793 0.900314605737218 0.900240885279749 0.900120925382131 0.900242846438382 0.900108041919697 0.90014374618043 0.900274182055267 0.900131511791807
"trial45" 0.900284843745328 0.900299841185337 0.900080862527047 0.900150213677509 0.900012105639907 0.900023860732326 0.900170804133484 0.90015667796032 0.900106699843317
"trial46" 0.900198463061064 0.900459537206514 0.900183148682154 0.900263086072638 0.900093070902184 0.9001280067109 0.900123177180049 0.900086070515373 0.900076588606984
"trial47" 0.900195150508771 0.900369239593932 0.900086806451851 0.899920175689812 0.900176204130691 0.900069717869751 0.900054691098121 0.900139715192857 0.900066409515888
"trial48" 0.900358456357565 0.900174907760827 0.900202192641321 0.900203613628421 0.90019173191798 0.900068409650201 0.900069563368681 0.900221663818343 0.900036155361546
"trial49" 0.900385385516536 0.900401428299056 0.900243902728768 0.900168915803538 0.90008818274843 0.900077058312558 0.900186806700292 0.900261199741642 0.900218390346211
"trial50" 0.900431616291434 0.900202313047154 0.900132515368098 0.900254761359487 0.900019252303734 0.899993054111589 0.900122382490739 0.899952429746352 0.900010568399533
