"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 0.898272258994452 0.898475484332115 0.898230249593446 0.898234295228123 0.898515625736314 0.89841799032527 0.898855052778185 0.898403935586838 0.897757357206433
"trial2" 0.899791583202289 0.898664185137551 0.898884531675485 0.898072225440812 0.898328843816924 0.898867540639658 0.899055607059884 0.898389331745458 0.898224039265876
"trial3" 0.898710960458435 0.899029987670148 0.899189847075311 0.898681065749355 0.898738855366167 0.898583059673461 0.898931334973095 0.899003773208057 0.898286046474063
"trial4" 0.898922985461928 0.898090220577805 0.897627987631311 0.898486408399897 0.898714273203033 0.898427871979031 0.898928902748254 0.898559211219637 0.898598296169354
"trial5" 0.898005545246687 0.898181951422549 0.89839208457084 0.89805900075189 0.898424926241795 0.898419481191082 0.898162320419277 0.898716541960303 0.898033851953557
"trial6" 0.898491655862132 0.898755984556239 0.898514698504047 0.897986785393551 0.89848997976086 0.899042187013401 0.898428334599611 0.89810538024167 0.89889636711315
"trial7" 0.898957876986736 0.897759210114658 0.897907004498709 0.897664290885171 0.897584352436916 0.898618833874601 0.898071995914577 0.897925718880181 0.898322545362037
"trial8" 0.899409803627203 0.898337042603822 0.89846684900997 0.897965474531407 0.898316893198969 0.898901181010961 0.89903698278774 0.898163902266264 0.897752866316036
"trial9" 0.898807135053136 0.898464422338419 0.898310924711099 0.898621639885705 0.898005226963846 0.898340476381361 0.899044791215634 0.899499486512015 0.898163057162427
"trial10" 0.899200826334074 0.898013381877135 0.899017131209484 0.898118362045317 0.898333268633073 0.89883051075902 0.898950193406005 0.899066912400802 0.899189720876998
"trial11" 0.898650593745965 0.898759840492656 0.89906393930108 0.899246363293395 0.89817948662259 0.898910465300122 0.898119369981584 0.898388546340183 0.898652186068001
"trial12" 0.898886401126756 0.899092370638478 0.898115152156138 0.898375264813134 0.898172647385121 0.899120568093599 0.899081176814796 0.899259151907132 0.897915480421019
"trial13" 0.899512432184969 0.898885429646107 0.89865333619671 0.899104364735754 0.898658648218925 0.897953943634692 0.898682805006063 0.899118755637843 0.898900087597091
"trial14" 0.898589249430623 0.898623880818446 0.898450484632813 0.898937033832047 0.89832254607399 0.898334719999546 0.898708035811068 0.898987233148688 0.898396985605323
"trial15" 0.897951897426979 0.899438411184832 0.898008344008669 0.897903936729359 0.89874134212188 0.89836315883238 0.898432245246434 0.898247945649178 0.898002235058931
"trial16" 0.899024522680039 0.898724018768144 0.89881651645245 0.898353767577186 0.8985829873917 0.898420866326917 0.898353666774965 0.898669427743862 0.898380701957916
"trial17" 0.898262055212905 0.898117273407806 0.89802362243919 0.898385798636329 0.898168657348691 0.898659776653429 0.897717155186106 0.898646433611399 0.898454540178321
"trial18" 0.897979371371032 0.898594667914933 0.899054021764124 0.898545516026109 0.898440204370691 0.898440976685521 0.898843334372994 0.898363370977127 0.899101818924288
"trial19" 0.898110683417299 0.898983155928945 0.898927652101303 0.898246798799015 0.898692839101968 0.898505929544394 0.898585106421159 0.898568149897585 0.898653743429721
"trial20" 0.898724698095856 0.897751023518324 0.898356735782909 0.898150172076988 0.89821898567736 0.899176225517075 0.898956443170796 0.898417898650983 0.899384569666834
"trial21" 0.899124681793541 0.899487803534203 0.89898967535044 0.898027430693557 0.898974448008295 0.89875706271384 0.899184628801157 0.898729044236286 0.898407674444231
"trial22" 0.899500077988392 0.898775865640794 0.898394329439425 0.897791239773347 0.898574232894601 0.8990671305119 0.898287747818245 0.89886483896783 0.899033981390687
"trial23" 0.898633435586981 0.898981554065284 0.897880386721365 0.898320077835017 0.898471679186589 0.899234002401639 0.898435584763511 0.898205583704292 0.898732642420452
"trial24" 0.898252923667586 0.898032794653393 0.898390449964032 0.898748671079698 0.898249809305952 0.898925492478006 0.898400310677696 0.898111669649553 0.897830000134401
"trial25" 0.89918065318124 0.898479092526013 0.898676323499541 0.897930829919051 0.89873447795809 0.898147294114785 0.898765001003591 0.899002979126711 0.898967382690494
"trial26" 0.898505170766468 0.898473111766177 0.898603236875831 0.898329042838308 0.899016787899988 0.898111325774869 0.898532098062644 0.898631730773813 0.898347610516758
"trial27" 0.897632299186226 0.898866387391946 0.89835204625694 0.898504294912311 0.898488866626328 0.898405550556696 0.898535227385907 0.898794821016592 0.898162231366811
"trial28" 0.899030202806433 0.898964118596087 0.899083755254049 0.89869896449809 0.898678853166778 0.898317474157655 0.897972331547593 0.899028838277516 0.898728742160108
"trial29" 0.899418235190438 0.898894303554853 0.898956071620966 0.898242569513981 0.8982154304887 0.898182287369203 0.898277333526518 0.898939068665305 0.898513998694703
"trial30" 0.898657241695968 0.899416508216688 0.89851552772318 0.898940780908589 0.898868923377736 0.89876188556669 0.898099988244502 0.899000665604184 0.898507254870736
"trial31" 0.89939852168 0.897872473411949 0.898204347671023 0.898208741060901 0.898517534833102 0.898518526923157 0.897961440469035 0.898308829773995 0.89873081519946
"trial32" 0.898984663010252 0.89881089080984 0.898444803347408 0.898823439714916 0.898690264511875 0.898983226991408 0.899258042568647 0.898953026422195 0.899019162238592
"trial33" 0.898945631859732 0.898683913136224 0.898441430721106 0.898327112862265 0.898491392248056 0.897865536623799 0.897716659231566 0.898101251170455 0.898031404613592
"trial34" 0.898332591313288 0.899828008395556 0.898671671554686 0.898360126089587 0.897774365566469 0.899370079193349 0.898673227610947 0.898915972112495 0.898652951329383
"trial35" 0.898475462120736 0.898388904145547 0.898056558216351 0.898536481783719 0.898753102847905 0.899133531781515 0.898941966329051 0.898698248056071 0.898947311439964
"trial36" 0.898565180659671 0.897857950672818 0.898301996898365 0.89876653447601 0.898317940624943 0.89884990667962 0.898889068332948 0.898567175019197 0.898312617795774
"trial37" 0.897914508484289 0.899085414163101 0.89848549128474 0.898872327619864 0.898346802439031 0.899545952157774 0.899048372848927 0.898932261573806 0.898240765941386
"trial38" 0.898924897734754 0.89878412300386 0.897997473544494 0.897979357533021 0.898855165798274 0.898856782907475 0.898175561756749 0.89871604231041 0.898709227457017
"trial39" 0.898209453541546 0.898897214397992 0.898310327203318 0.898561234429234 0.89873876864573 0.898701971575612 0.898858609695249 0.898792181539767 0.898251834544783
"trial40" 0.898015171979091 0.89894344934836 0.898853825177439 0.899001823398579 0.898743608163186 0.89865573793318 0.899035593101437 0.899121749414016 0.898656071490646
"trial41" 0.898439082060572 0.898171613938246 0.898995942373961 0.898981568298825 0.898266745671417 0.89838452636103 0.898651899936338 0.898873948616331 0.898250479950538
"trial42" 0.898820229599812 0.896983897280345 0.898727652769858 0.898296785442381 0.898469118523129 0.89861447809965 0.898012871801933 0.898500763113136 0.897849215999442
"trial43" 0.898931343033993 0.898205330206161 0.898465103323203 0.898469774390424 0.898444427794062 0.898424394578099 0.8985506458452 0.898113387919978 0.897795157008783
"trial44" 0.899538232157563 0.898854429081081 0.899133678776462 0.898130678377903 0.898435872336592 0.899002072278655 0.898144548512285 0.897797489956652 0.898239264052983
"trial45" 0.898737034600627 0.898815933295205 0.898845290400156 0.898002589274845 0.898604415237017 0.898944314808792 0.89843621838044 0.898229521468694 0.898214519619154
"trial46" 0.898188946537513 0.898835711646339 0.898134608293222 0.898351267805347 0.898169391540339 0.898568179007493 0.898815314666009 0.899079631235252 0.897346752366534
"trial47" 0.897681071165466 0.898416204151272 0.897925577911996 0.898169057783807 0.89828620610859 0.899229110159716 0.898443609754368 0.89855886303107 0.898063416533772
"trial48" 0.899021175350081 0.898596380676103 0.898783644802019 0.898391401242409 0.897952855730478 0.898597734483736 0.899210666220771 0.898657922606088 0.897795142297681
"trial49" 0.898326346159178 0.898330983812487 0.898400260375224 0.898282444413625 0.898608215714476 0.898428479692234 0.898845803422716 0.898273265051266 0.898177215500339
"trial50" 0.898342478760933 0.898534351661581 0.898205927832399 0.898626643971401 0.898285855640982 0.898167886226743 0.897936259517997 0.898484587541464 0.898839377080156
