"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 0.900072130801989 0.900022995461062 0.899832644426077 0.899609206939534 0.899447682975771 0.899365062200048 0.898896766461569 0.899304137876563 0.89892174723462
"trial2" 0.899881153902236 0.899566892829141 0.899665398332061 0.89922622627533 0.899387229184914 0.899241098061945 0.899155119349059 0.89900391650453 0.899224264893107
"trial3" 0.899150629380005 0.899379293822464 0.899742835824939 0.899869778034797 0.899637684188126 0.89921609353094 0.899160442606857 0.899389975389029 0.89900672580487
"trial4" 0.899678813724 0.89930961526247 0.899451008691878 0.899679821902665 0.899417690193027 0.899428620396679 0.89912918248873 0.899182710464447 0.899167916214832
"trial5" 0.899929153461311 0.899973096963699 0.899825512575757 0.899537793354691 0.899574546544362 0.899480405362925 0.899413432933201 0.899452580740358 0.899494273782089
"trial6" 0.899893693954107 0.899870146742792 0.900022825935024 0.900028733346018 0.899608454169465 0.899556026196291 0.899659637317879 0.899233832874074 0.899227476577816
"trial7" 0.900159868436478 0.899747064187304 0.899729189970467 0.899708422077947 0.899554284349281 0.899291306941435 0.899453791832049 0.89939182199376 0.899391942139798
"trial8" 0.899766048028159 0.899938394997243 0.89951153355703 0.899203524799738 0.89955722541964 0.899467083492599 0.89971839541331 0.899432155683288 0.899580564351404
"trial9" 0.899901222970913 0.900040812401377 0.899756308634503 0.899553237310233 0.899651667559821 0.899271391647434 0.899122595103341 0.899028499266485 0.899084295100233
"trial10" 0.899829467971449 0.899295218370916 0.899841365417079 0.89949694792832 0.899640297562697 0.899347121874643 0.899235906077307 0.899250134617407 0.899011673421856
"trial11" 0.899671130465811 0.899520680250985 0.899761577260196 0.899512158081091 0.899565598150642 0.899451495330524 0.899694583465569 0.899220603326662 0.899356233328224
"trial12" 0.899645298159114 0.899468418967018 0.899873268634025 0.89975899352 0.899628839181704 0.899466111249434 0.899485139701713 0.899321634063056 0.899531260824193
"trial13" 0.899503861205282 0.899886098894966 0.89957661465468 0.899736577382867 0.898992905788821 0.899482255968482 0.89955355625063 0.899312340257132 0.899309703277468
"trial14" 0.899614891864205 0.89939933525686 0.900115497179868 0.899323432694677 0.899471470964701 0.899404029757588 0.899272502601097 0.899267590383465 0.899211305671488
"trial15" 0.899695474105662 0.900089782596879 0.899940762214645 0.899438515851996 0.899468469642155 0.899496149270524 0.899223032796528 0.89931777141621 0.899103572532769
"trial16" 0.900120117378903 0.89973755061799 0.899668566433282 0.899607407074271 0.899335970403604 0.899418873962141 0.898984921632598 0.899151302213099 0.898939160883971
"trial17" 0.900008493205497 0.900015700287932 0.899710777688498 0.899521889737537 0.899270480044499 0.899342808096317 0.899222793458733 0.899185931333314 0.899392736634041
"trial18" 0.899901903561876 0.900012257956596 0.899707524122899 0.899688311882926 0.89946548543171 0.899408867804485 0.899037083689587 0.899088952233917 0.899419491860002
"trial19" 0.899576483401212 0.899915511660771 0.899660322788898 0.899573741432422 0.899385113172917 0.899122661939726 0.899158432932711 0.899159723997504 0.899398549933695
"trial20" 0.899628259008795 0.900054189712305 0.899730247623397 0.899647266186086 0.899423318290695 0.899199760014752 0.899366138709632 0.89924466698006 0.899447705874003
"trial21" 0.900050288115223 0.899490797373084 0.90000679148036 0.899569820233483 0.899319797924095 0.899147559592459 0.899309652301883 0.899191420242698 0.899248502871132
"trial22" 0.899519428276377 0.899924975991833 0.899785473148371 0.899444908610166 0.899573933017259 0.899168428092154 0.899395562427791 0.899346083052531 0.899088496487025
"trial23" 0.89954973769668 0.899839842530384 0.899546364435737 0.899647634065457 0.899419473956135 0.899265336265312 0.899396811831909 0.899163844648025 0.898953509202024
"trial24" 0.899478648583999 0.899815966839786 0.899438555303841 0.89951090253308 0.899536169297347 0.899030325185654 0.899188513985884 0.899393442228321 0.899047783901857
"trial25" 0.899995720394583 0.899766794440652 0.899970300931191 0.899310361982238 0.89944216209548 0.89932216404056 0.899452901400901 0.899220500559579 0.899336167387859
"trial26" 0.900316578050681 0.899838500053661 0.899836598929347 0.899647827203296 0.899390043688822 0.899363623106868 0.899326585339189 0.899298495922925 0.899376792979784
"trial27" 0.899511970779543 0.899645663846871 0.900296532595541 0.899537966432492 0.899190012292383 0.899410684958436 0.899042914687739 0.899180883659695 0.899325422370407
"trial28" 0.899876101690424 0.899525506166034 0.899870890028756 0.899744183588051 0.899432532152437 0.899491508442862 0.899362216049473 0.899238826119675 0.899137707432307
"trial29" 0.899745544564188 0.900038210414138 0.899426180508667 0.89977459475607 0.899425038925389 0.899225000815644 0.898776757028944 0.899344328934685 0.89915865268849
"trial30" 0.900150923889838 0.899776474555343 0.899970662876629 0.899505864536661 0.899434614581473 0.899432184556568 0.899370807110273 0.899158593871897 0.89928632257392
"trial31" 0.899854270347707 0.899781273858155 0.900009370579592 0.899618446084684 0.899167134848694 0.899267101167655 0.899423205449011 0.899247318393568 0.899397190530186
"trial32" 0.899978747340662 0.899768954281885 0.899777205771179 0.899788622936416 0.899324612175383 0.899493629572556 0.899444925365478 0.899290179119742 0.89906732479302
"trial33" 0.899994183312392 0.899972003101171 0.899793463674974 0.899816049260002 0.899465898414582 0.899209623650498 0.899209053260431 0.899145597282498 0.899182627067561
"trial34" 0.89990188595427 0.899819819560831 0.899838406993706 0.899664811991626 0.899509129495126 0.899436491049345 0.899645928605418 0.898986615095701 0.899425284886823
"trial35" 0.899767973218703 0.899725561896103 0.899720862363123 0.899612601440451 0.899487974512759 0.899192320119899 0.899421824039291 0.899593440615529 0.899089807794693
"trial36" 0.899518441883215 0.9000890565317 0.900086878285924 0.89981527142313 0.899479979233022 0.89935586862446 0.899077121289136 0.899687288381603 0.898697996225136
"trial37" 0.899698471079637 0.899770367233047 0.899838970117492 0.899532755253155 0.899640420719797 0.899517391227104 0.899362554788985 0.899104763405621 0.899308942793556
"trial38" 0.899805905386437 0.899710761274259 0.899776363088824 0.899686895445353 0.899716921552931 0.899359371313807 0.899405140080337 0.899300330275788 0.899158776353419
"trial39" 0.899870842130745 0.899879541461192 0.899918326965914 0.89952454650734 0.899668943177526 0.899336530473423 0.899257697842474 0.899040866601552 0.899217964323548
"trial40" 0.900411849487098 0.90015407446883 0.900132144773867 0.899974258000129 0.899215960851765 0.899416705923843 0.899215058998157 0.898885734620015 0.899198227898324
"trial41" 0.899494241365489 0.8997418810145 0.899670437478363 0.899666118808721 0.899573685165536 0.899294626895803 0.899338178907406 0.899228806346537 0.899133855137333
