"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial16" 0.101194551317588 0.00704933288297818 0.0300295504984533 0.0703775837064791 0.00356762136020763 0.124398751981719 0.305515209190237 0.35479028399086 0.249291241940922
"trial17" 0.151915557179251 0.0151309536794576 0.069645912069425 0.374504763090125 0.0804873196804423 0.213604458360289 0.456498550224626 0.386623777681153 0.133688394839459
"trial18" 0.000888705353234318 0.00221517055710004 0.000995440366221236 0.00601746450509482 0.00113593808177811 0.00908924747841586 0.201747324297318 0.165513349931534 0.271737569913306
"trial19" 0.0014155541274734 0.0149448727624944 0.00413507053353784 0.036349068937132 0.0327921928405215 0.0427039813776659 0.0675825138740224 0.138724687987147 0.276138592023642
"trial20" 0.0900763646325454 0.00734116394390588 0.0289926921154286 0.00565221703905371 0.0730703779890562 0.133641886805118 0.15485852661968 0.0860582962971218 0.21918834308012
"trial21" 0.61589234606298 0.1297936951071 0.0151168751505902 0.00889207998077438 0.0062619308716474 0.0412579624937774 0.0438185955443339 0.0627693434162543 0.198435924541289
"trial22" 0.117699753933905 0.033331081555958 0.00456686577917102 0.00468987542318814 0.101291428676914 0.153477383249556 0.14364200165456 0.395169941283023 0.0295452205010799
"trial23" 0.00700769311994661 0.0401273258566572 0.0548798615300918 0.0564075135197369 0.0480165663358681 0.00104906811473834 0.112025421685482 0.246537337906297 0.127944810621394
"trial24" 0.378279665633953 0.0449968712378027 0.0159379656154652 0.00656301424281743 0.00411918273388172 0.227308279793084 0.240588802149712 0.0745190309824931 0.0974428310924527
"trial25" 0.052714006086676 0.0473452022732651 0.129645812548243 0.0134508983368964 0.274881012907656 0.0634525172128533 0.0925830730562021 0.204026458456202 0.352744680137683
"trial26" 0.109196894419058 0.00685034619471392 0.0168358907362891 0.0208240779478899 0.0107002372401285 0.0655903700417215 0.0943162715261689 0.10861363280899 0.510717360815837
"trial27" 0.000121448046821855 0.00862815830715167 0.000449378627147552 0.0143410604639951 0.190770817388081 0.0979773969544255 0.242322837551974 0.0168974110192723 0.167986922569532
"trial28" 0.102826083822567 0.140434497547132 0.05730849119458 0.12090791853649 0.152412630517794 0.0476614824146695 0.0344368005196617 0.288394994033358 0.230283428579082
"trial29" 0.155970965506936 0.00936786288204196 0.0473459081962179 0.0641468829299911 0.207170271435614 0.0310936091923759 0.118373380771429 0.378895901266147 0.221674599923071
"trial30" 0.0964578115158907 0.0222050629379349 0.100820296515193 0.0592977399991325 0.00295372818911274 0.067267730114651 0.0446773212667813 0.370506743626985 0.398178624380905
"trial31" 0.0216040303751687 0.0166457998258726 0.0161657097356871 0.00851248371907021 0.0972358689219539 0.0119863891822832 0.105389599560236 0.0231506308127321 0.0591968432164373
"trial32" 0.106624541904765 0.060711136260018 0.00658774831006766 0.0827308219453783 0.0894850697960974 0.036321378653522 0.173083854655744 0.00738544870048757 0.211936833278461
"trial33" 0.118127226692944 0.206282844597999 0.270999001874807 0.0222145664825263 0.12950742799711 0.041509280716339 0.299295911961718 0.354858170527213 0.207235691302333
"trial34" 0.0270837066171296 0.258678258851562 0.0765650040950237 0.0273706911537909 0.00599645100643787 0.00143144476636307 0.0960721216950702 0.0881387251170203 0.420182972933359
"trial35" 0.0254376188634386 0.259756257048163 0.005933168737821 0.280361738191548 0.073358590524789 0.039019099423535 0.189628741849091 0.0212381928948675 0.20724913808538
"trial36" 0.000913601341464744 0.00290776816422168 0.206410117563792 0.00683298588446228 0.112434879584381 0.00171733393671468 0.127474644962705 0.141318145030155 0.215329678000318
"trial37" 0.141031613568099 0.0154343205886349 0.0581497183864023 0.0436062821173755 0.0696337257171528 0.29952865149324 0.114158667628595 0.152431663072693 0.0585703268779464
"trial38" 0.000152464576715766 0.0274256349431223 0.0615432453677914 0.273055356501357 0.11145031971289 0.0869976054670782 0.764276990401294 0.234078182481728 0.361382379797578
"trial39" 0.0532747052068418 0.113402120148642 0.150638869326943 0.76222982403683 0.129316807316705 0.118127527800254 0.0246864635684292 0.179902631768014 0.0653640696279133
"trial40" 0.0427288590583648 0.0431239757072252 0.0111761917267565 0.0316120346362415 0.049006880753808 0.10472638669677 0.259434469124591 0.416953236840948 0.150028828859547
"trial41" 0.110434268553936 0.0340696254672836 0.0120521220932963 0.0693671242480147 0.00626064162609833 0.111988121048121 0.250293922972687 0.266828214585254 0.30607879705151
"trial42" 0.039828599245669 0.517216772264559 0.00622204782020607 0.278190950823535 0.0837088839681422 0.0644799499300331 0.226813290770024 0.121669415132589 0.0934625709627952
"trial43" 0.167469879123131 0.0176592610379975 0.0101391790411123 0.00870113574093763 0.0843966178244995 0.057064215974116 0.206447346008227 0.150163514314256 0.372506877842477
"trial44" 0.196391620463433 0.0121243034942882 0.255757446607871 0.0226010836758138 0.00405158508995769 0.0900495048684583 0.0468716163100897 0.326056805774398 0.126045547657268
"trial45" 0.0341154672897213 0.0715371512171525 0.0180443299092465 0.149308930397226 0.00692850329538468 0.116486450803008 0.0215306825122082 0.121589395671402 0.0218803183504259
"trial46" 0.278342296342152 0.0269207092153572 0.0291713822129891 0.02802176408277 0.0732132260429319 0.0131390379112652 0.0643660244414567 0.103663842786228 0.271749181964547
"trial47" 0.169075981688404 0.0823819700018399 0.0114428543988234 0.0267682066782193 0.00764924696214219 0.0471617164869745 0.0287965986168389 0.0735937574232713 0.128197455196407
"trial48" 1.0857232593813 0.284372955212347 0.292808732438827 0.12350448477092 0.311767591235354 0.290667018977233 0.472357537208753 0.272725773752247 0.359238264212909
"trial49" 0.0420749968833481 0.00266656775742664 0.0362960868480382 0.241193237129582 0.402575290652784 0.00913125656858639 0.0074634756026464 0.0536741468777531 0.227696607041203
"trial50" 0.0212410651893486 0.015909114157053 0.00516801023731695 0.0212003447651812 0.013015032359594 0.0441104871235072 0.0617580063309439 0.120298690262222 0.0669120227960366
