"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 0.900322179760306 0.900154906379119 0.900468992031392 0.900641166482615 0.900417312676638 0.900221250345354 0.900410404480964 0.900401879125113 0.900287307009377
"trial2" 0.900307644885765 0.900530499205834 0.900126366383311 0.900241971837968 0.900327810320316 0.900420654121353 0.900363608194123 0.900292458168457 0.900305440910703
"trial3" 0.899832030326121 0.899908810611609 0.900004973825889 0.900294279625358 0.900355075148364 0.900306097678918 0.900268520386487 0.900392664913458 0.900137576069538
"trial4" 0.899934176910699 0.899926576796367 0.90024761071311 0.900325991241232 0.90042531168905 0.900321351779792 0.900524178513115 0.900444519104876 0.900140586722912
"trial5" 0.900338264456207 0.900239523740545 0.900350372529546 0.90027809132964 0.900472827697175 0.900338650640939 0.900484203022062 0.900325664921284 0.90032642112627
"trial6" 0.900165954559814 0.899929301870385 0.900427754232584 0.900411120824159 0.900254811701798 0.900236958219943 0.900260711949562 0.900300419361611 0.900289834788328
"trial7" 0.900345618613826 0.89994733507905 0.900146886278424 0.900231217581524 0.900241659527367 0.900316982361015 0.900476220170935 0.900357155095605 0.900332402582198
"trial8" 0.900174658351844 0.90010574901369 0.90012827594803 0.900305877561405 0.900357482339954 0.900306011138234 0.900315404735259 0.900415362590879 0.900366948586376
"trial9" 0.899961059767206 0.90006914872807 0.900267588695055 0.900642227665719 0.900464255546103 0.900444766773773 0.900271546764369 0.900201594312063 0.900283562502074
"trial10" 0.900310705361133 0.899999747927533 0.900067593232888 0.900403321947421 0.900238605160885 0.900283620277502 0.900317241261135 0.900249059515182 0.900337018111309
"trial11" 0.899936528767979 0.900032117628318 0.900339897528972 0.90026117886227 0.900419361831911 0.900496042159426 0.900568204836003 0.900291705990991 0.900457567347873
"trial12" 0.900282139806366 0.90006508921786 0.900324632273087 0.900433483910878 0.900257693779194 0.900457981902019 0.900420011548153 0.900580299054713 0.900381458915482
"trial13" 0.900027227354018 0.900085318180866 0.900198856765116 0.900436903627354 0.900315091645264 0.900424195899171 0.900503643440808 0.900324798621584 0.900190418380309
"trial14" 0.899839556060489 0.90009922762541 0.900323998248821 0.900411699409331 0.90045009467449 0.900308705556035 0.900218438164341 0.900488432930606 0.900275869086049
"trial15" 0.900047330269328 0.900077458986696 0.90028098079525 0.900392018030411 0.90041071538366 0.900283866724748 0.900385415535993 0.900424746493175 0.900365882110005
"trial16" 0.900085673649536 0.900102725330522 0.900342071985752 0.90033572027389 0.900493034566083 0.900490272525913 0.900424946300367 0.90033278336638 0.900252599256105
"trial17" 0.900149639193089 0.899981196947387 0.900224037921526 0.900260090250003 0.900500687886828 0.900235202276906 0.900356942943216 0.90061991110799 0.900416610161757
"trial18" 0.900179433963018 0.900461312990704 0.900391030654928 0.900231672538085 0.900213562218562 0.900386325153464 0.90034107560753 0.900395167987271 0.900387251665906
"trial19" 0.900142034701543 0.900169663578406 0.90019616716799 0.900155396180648 0.900534565209528 0.900330780365259 0.900333122935576 0.900263388544558 0.90044164192702
"trial20" 0.900165966676624 0.900114859596404 0.900289319498897 0.90007374788689 0.900485079213809 0.900309913968285 0.900440683655504 0.900236072736707 0.90030245721463
"trial21" 0.89987699121246 0.900108624692215 0.900242685515142 0.900184399861335 0.900361525033335 0.900325149716467 0.90040041921648 0.900255911059274 0.90042757724044
"trial22" 0.900256660568934 0.900243152623985 0.900361575672759 0.900340142783062 0.900574676822086 0.90023685963001 0.900293887356346 0.900391166421117 0.900322641608887
"trial23" 0.899986725444706 0.899987687042282 0.900111138490624 0.900465337058597 0.90044955290751 0.900398272216282 0.900398781719304 0.900381367630535 0.90034285480805
"trial24" 0.899852561445789 0.900082885595824 0.90040114536022 0.900279475001957 0.900379610765187 0.900106810850486 0.900353464341986 0.900296175277338 0.900436516953936
"trial25" 0.900372253857474 0.900095448329256 0.900510169098298 0.900416196140088 0.900666060918252 0.900353807622986 0.900363562206212 0.900586065917861 0.900222930626778
"trial26" 0.89975666648127 0.900077830897261 0.90009111659481 0.90053795605854 0.900402173556102 0.900508715670184 0.900399441215197 0.900546178201924 0.900291989124878
"trial27" 0.900342869333456 0.900138815480661 0.900265372476146 0.900327325659334 0.900362863146696 0.900372287908074 0.900518825219255 0.900431139030331 0.900404542495947
"trial28" 0.900148157719989 0.90011303054918 0.900002168815122 0.900131209878581 0.900098686839247 0.900490617596911 0.900459872269109 0.900274545926536 0.900388398553915
"trial29" 0.900124386710123 0.899760977943199 0.900021614736382 0.900452811796947 0.9004807425342 0.900395290392073 0.900497088567357 0.900516094535993 0.900614615561892
"trial30" 0.900308507674819 0.899942831474253 0.900427395587553 0.900277944492781 0.900469408381174 0.900663466372479 0.900432902793098 0.900426454209522 0.900359846564787
"trial31" 0.900159522212411 0.900311992843537 0.90025392525572 0.900244476915388 0.900414303682869 0.900277720475953 0.900518706893173 0.900443888120353 0.900287059913976
"trial32" 0.900241187817058 0.900229281552656 0.900166896257606 0.900317527951118 0.900527638139022 0.900292966978048 0.90049295106006 0.900571752545618 0.900247706842068
