"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 99.5406466279453 99.6813682153929 99.4423141881469 99.3829958303882 99.4916021724193 99.4934195840964 99.4660693706778 99.3942623605148 99.5538189349926
"trial2" 99.7001452884806 99.5190439647647 99.6789442833242 99.5291255306957 99.5333269708902 99.4677071605073 99.4217635354543 99.5422551355803 99.5879146876591
"trial3" 100.104982992025 99.8964308011392 99.8288038108782 99.5113809169267 99.487317244864 99.5500819993356 99.5513089271113 99.4411679028402 99.6129089551017
"trial4" 99.9483572013392 99.8700771534371 99.6099086840216 99.5431819263545 99.3989418630338 99.3705132528646 99.3773779734151 99.4165561500054 99.7362878136389
"trial5" 99.6252619014718 99.715163375401 99.5584245204392 99.5686514157938 99.452853763525 99.4800673535341 99.3512220076738 99.426888901115 99.4738108323345
"trial6" 99.7811800457443 100.032559176986 99.3699136236867 99.4721337491129 99.5208795357872 99.5306170924962 99.4442841575971 99.5865754789906 99.5678929958944
"trial7" 99.6132767214976 99.8233015922295 99.7717649799332 99.6446546047226 99.5082791888601 99.5075627770905 99.3427955235549 99.3963986401006 99.5050588655525
"trial8" 99.7366323517422 99.7442516732871 99.7361798698023 99.5027666637882 99.5008796940496 99.4458358621144 99.4590448017717 99.4143511368695 99.5125314455296
"trial9" 99.9921493836365 99.6854959585719 99.5618658173558 99.3105559154989 99.3547173778661 99.4033066854316 99.4607302464875 99.6031904264589 99.6254804816352
"trial10" 99.5545719546821 99.808854857337 99.7760765675253 99.5550946430521 99.5502980995617 99.4908873668091 99.5518754405491 99.6578962100908 99.5359157325461
"trial11" 99.9037973420632 99.9018861836203 99.6986747879414 99.7089175295132 99.4457589817144 99.3208753563313 99.2366150611647 99.5080129366633 99.3912340501265
"trial12" 99.5905001883623 99.7483947530517 99.5994724872772 99.2963594992255 99.4420565523349 99.3808695040229 99.4042734872624 99.3041345642447 99.3737398232446
"trial13" 99.8844892228872 99.8200336936435 99.6633216397209 99.3644489461414 99.4556784811288 99.4463697935346 99.3989435747368 99.5584249510911 99.6011834723464
"trial14" 99.9042300801905 99.8346821262037 99.5492501929037 99.4580093560054 99.371910087923 99.4798946716112 99.6131517694308 99.4251728982886 99.6324238042411
"trial15" 99.8117252661912 99.7813696776529 99.694401172354 99.5382718982989 99.4765046699736 99.5726982232144 99.5039113337599 99.4176017945404 99.4069130290431
"trial16" 99.7395845014028 99.7611145604356 99.4855572458392 99.5095186102605 99.4147264917533 99.3028544921288 99.5007432754306 99.4277325800078 99.6589207160077
"trial17" 99.6204913015302 99.7296478592844 99.6929287255937 99.5849478914905 99.366031668806 99.577551737721 99.5339823006528 99.1829775490831 99.3848335325195
"trial18" 99.8541611646415 99.5483453634839 99.5224358694432 99.6493180114319 99.4957392669791 99.3788398554437 99.5824226568717 99.4421947561621 99.4836913012352
"trial19" 99.862048595086 99.8889387308949 99.4693694236434 99.5733804587552 99.3757241684589 99.4958082094735 99.5179859342827 99.5436854224096 99.4018490752338
"trial20" 99.6674748038745 99.7089028276989 99.5808849006273 99.6747426134135 99.349250206469 99.482278956474 99.4782874322922 99.6297203614166 99.6178361585866
