"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial16" 0.00826983509061241 0.0735643464572091 0.0492009387518593 0.0733910865783917 0.116651371359342 0.0798707994284461 0.107296155948413 0.0671842561747967 0.0625980947437786
"trial17" 0.181651954731761 0.322361456918909 0.142534486589336 0.0466501927766823 0.194030366171009 0.0236706066314726 0.152354016730117 0.0717597854775952 0.063566079024224
"trial18" 0.160102986679369 0.0433515423025368 0.00787587184083583 0.0328439651211857 0.0757678868854358 0.129803711201601 0.0141976918637641 0.0880084425483198 0.0198498974743205
"trial19" 0.165647215857898 0.0394239813787534 0.0137798772558164 0.216673202864675 0.036480867986871 0.0900654923010621 0.136924972062316 0.127154307823117 0.036833917466038
"trial20" 0.248780968777824 0.280542234940522 0.108694892746829 0.130963098721127 0.15528809620591 0.0805261037960155 0.0414194983767989 0.136711587227644 0.0339567837333033
"trial21" 0.00885333965858611 0.0576779028231761 0.0240556004586753 0.14533370274543 0.0551858235497753 0.0415972388138779 0.019751011386261 0.0430829874933375 0.141425951566756
"trial22" 0.00765967099400305 0.0907828361446737 0.162329825740205 0.229907597857212 0.119039572367113 0.00775285821346125 0.119254667947612 0.0378891864067353 0.0371608003251239
"trial23" 0.0629330852747961 0.0208823617426505 0.135798250960077 0.0495811631978715 0.0356542550398692 0.00332752822196204 0.0424721438037717 0.0568821112456096 0.0294938115535124
"trial24" 0.239809490054329 0.182477767505449 0.0869503555185236 0.022538286082828 0.134847472850219 0.0346695415161456 0.0817770297519547 0.151875659798003 0.231454822232815
"trial25" 0.0445627144617345 0.0995564668526968 0.113392847713535 0.23751476501741 0.0210523160039812 0.167303744518041 0.0464608433828645 0.0222188287034178 0.0456808799395616
"trial26" 0.13897388374662 0.054620507516918 0.0282958990257164 0.0883466992227484 0.0140392230213407 0.0796197907849124 0.0529764126955471 0.0718965891643442 0.0880321350963043
"trial27" 0.427183297147161 0.0335770553521674 0.285280168393281 0.0756739808560628 0.153622278896031 0.143952812555779 0.123364780451506 0.0647026143900999 0.211504137437525
"trial28" 0.0284807667995279 0.0116064540993009 0.0179984601728323 0.0719730706708257 0.0644460958133396 0.132087712541954 0.229933691079608 0.0217542101404547 0.0668902254713245
"trial29" 0.000791779172915858 0.0684442371284981 0.010478152059956 0.0737757793058608 0.0821453911627859 0.115873022461687 0.0675764683302265 0.0248469942294187 0.0408036810691891
"trial30" 0.209357742761322 0.000887222168335484 0.0845160531998772 0.0601844363338047 0.0400372038423372 0.0577607963882816 0.208532661218552 0.0143346070749708 0.0948767836020794
