"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial1" 0.00425275831848166 0.000347059637362654 0.00660323073538924 0.0146574745610315 0.0219256602374917 0.0123746035090373 0.102883211197664 0.0221256767484227 0.0491900221979621
"trial2" 0.00165782119208601 0.0297843985366183 0.00772921947234853 0.0363469885541128 0.0235693774079458 0.0445460046447246 0.0306497377673471 0.060836017318078 0.0606074911881907
"trial3" 0.0894799891241293 0.0800305783101181 0.0238837647790978 0.00540622766753832 0.0100300713938057 0.0331667055416799 0.0669616948607526 0.0220613286834112 0.0503870180612703
"trial4" 0.00974468531532649 0.0685893382211551 0.0363160566898043 0.00799194967775998 0.0268213415957865 0.0467777510876842 0.0493197858403712 0.0417277827842058 0.033967880910475
"trial5" 0.0271269841887825 0.000131901445856002 0.00675472933978429 0.0165125842539584 0.0206544846259815 0.0120213846010882 0.0167698583127384 0.0203583170286621 0.0245405131524247
"trial6" 0.000234572277564653 0.00423840327578235 0.00497170553015557 0.0014098315533935 0.011407397340042 0.0220523873713624 0.014292172379933 0.051228531581667 0.0336420919817729
"trial7" 0.00136303059209754 0.0197272476866931 0.00879575470593217 0.0100107878705581 0.0117786399351099 0.0568941365170607 0.0183707063910612 0.0203237837661584 0.0196627220972968
"trial8" 0.0288229695167969 0.000637481559477957 0.0465409645024399 0.0593205912445919 0.0289470302376771 0.0179270927626156 0.0203194648250976 0.0187417716546744 0.0089011258330214
"trial9" 0.00115464804144646 0.000855662900034278 0.00893635393981254 0.0261503245669281 0.00399917634959158 0.040727439698352 0.0687128065398925 0.0477415375409411 0.053388686931881
"trial10" 0.00190482637527723 0.0721080670974968 0.00827942108230833 0.0226383993813708 0.00545858959087762 0.0307537671197196 0.0481472220389054 0.0418502575187926 0.0590804902122084
"trial11" 0.0121476499318414 0.0295467273386565 0.00727673021830025 0.0163667343770067 0.0122144326852166 0.0264956756899958 0.00863233200553083 0.0291594289399394 0.0193465096969621
"trial12" 0.0171317700873692 0.0369056675699188 0.010289686245955 0.0113961069486782 0.00776868393618604 0.0330114252901566 0.0346728367181352 0.0342996790178658 0.0225702822047811
"trial13" 0.0245589100294374 0.0044875941597343 0.0257077090436973 0.0192898153350231 0.10471888562632 0.0339225796146777 0.0136027145148043 0.0318141214856052 0.0351371016762945
"trial14" 0.0121380797055735 0.0316730908062571 0.0082954150644238 0.0472537912857511 0.0172138715619438 0.0157513546150404 0.0398561183117241 0.030000495978259 0.0484717293581706
"trial15" 0.0221603422710055 0.000437352029806681 0.00179029961016519 0.0359457816516502 0.0179463356638324 0.0259593264573707 0.0439490931193329 0.0392385326649233 0.0445373334124787
"trial16" 0.00290304472895607 0.0100556370326398 0.0107780779226247 0.016047184548573 0.0215559526169831 0.0161573525768302 0.0720973032974676 0.0415201210392961 0.0882611294294313
"trial17" 0.00221383020747787 0.0121152426459352 0.0249673361958283 0.0459779749058379 0.0677352341535338 0.0301646412353774 0.0295963327020992 0.0469319860937201 0.0244152683721432
