"m=2" "m=3" "m=4" "m=5" "m=6" "m=7" "m=8" "m=9" "m=10"
"trial25" 100.547503848239 101.305380543391 100.954539372938 101.66267682997 101.468593978656 101.551126009347 101.148684031408 101.505744909775 100.846735523112
"trial26" 101.111630661219 101.567705829043 101.613227201003 101.595639179947 101.046968399693 102.023163725861 101.479918077969 101.204478954669 101.567255685451
"trial27" 101.659113948446 101.084575362406 100.921713783764 101.382914172357 101.085639535098 101.241766126657 101.123945811768 100.995299489428 101.389095132179
"trial28" 100.872766871893 101.195450579926 100.887595637324 101.101650207189 101.172315569117 101.418494688295 101.621355592745 100.934584871459 101.083007054427
"trial29" 100.702060328503 100.830055758438 101.263850978459 101.82893514138 101.8208239512 101.697800458982 101.812192404073 101.046377138334 101.618838699467
"trial30" 100.679965150127 100.686626146476 101.319610257993 100.8041821724 101.031776420374 101.083065647677 101.491129257523 101.070435944515 101.283293020335
"trial31" 100.636412468027 101.665012454039 101.849381835508 101.641663835199 101.257425720384 101.383497254044 101.588878886419 101.462870645689 101.196288966568
"trial32" 101.43728500317 101.216631097811 101.716269487991 100.878789723209 101.170510856803 100.697217971005 100.756724112251 100.881138151114 100.92185905831
"trial33" 101.259104133589 101.415058173328 101.477973466285 101.695873834707 101.652186759171 101.944437294905 102.246469487399 101.88138512534 102.057412883438
"trial34" 100.846660033876 100.411077698853 101.08281902008 101.28870448121 102.087290978396 100.688712364929 101.569640318973 101.316101445112 101.229589304962
"trial35" 101.562102662753 101.010386438955 101.37579463932 101.202844221722 100.851759801147 100.677598821815 100.8980178348 101.005029996995 100.818416348695
"trial36" 101.216635191436 101.764422471372 101.045066426079 101.121740371225 101.802412295095 100.954905959746 101.20942810782 101.737681334552 101.766851878194
"trial37" 101.773788608797 101.089676558691 100.996275897333 100.852040330765 101.355814221915 100.503754640056 100.894401089447 101.218168465579 101.812226882157
"trial38" 101.286283024997 101.675206638575 101.305249875683 101.922363002015 101.066019540033 101.101635517704 101.736417032043 101.021030848455 101.186019999162
"trial39" 101.269593786271 101.079169560985 101.357068068326 101.17917290064 101.222107880676 101.229001841386 101.152651639492 101.239194338236 101.573956845749
"trial40" 101.530117521488 101.521632511144 100.950870000175 101.261953082408 101.290105203836 101.008761079053 101.060874304337 100.802435739238 101.24429406461
"trial41" 100.969844671906 101.674862360211 101.358734464312 101.289725911205 101.564826910965 101.296907416297 101.336609007078 101.472593221174 101.909902211634
"trial42" 101.263272883236 102.502368390235 100.854709643951 101.740541260914 101.614307057842 101.176932669706 101.84632212613 101.57749928262 101.916485473208
"trial43" 100.405947389686 101.748627492837 100.891078384816 101.437285068058 101.342200526747 101.630268229591 101.506360581453 101.941913794075 101.91916738011
"trial44" 101.287222519563 100.777086794916 101.240528913411 101.824111607149 101.357847809829 100.764970956362 101.550820586698 102.376646601353 101.634159966137
"trial45" 100.936924869637 101.110191317981 100.513033031699 101.790548102992 101.141576404467 100.967130548166 101.590053205036 101.455355366727 101.47567892621
"trial46" 101.489190961985 101.416137296382 101.694370342325 101.671401411262 102.016614727681 101.264571936608 100.993617663453 101.054093556063 102.633770544045
"trial47" 102.208253480236 101.969532779401 101.712445472999 102.020222907781 101.742021047879 100.741490525402 101.578205578293 101.64094756979 102.193985708192
"trial48" 100.814340922709 101.240840562471 101.467083780235 101.561656514359 101.858220318232 101.441751419443 100.854772087692 101.45194016444 102.435731067477
"trial49" 101.360480536587 101.476894942985 101.805357166809 101.554130934245 101.110700819688 101.581073277446 101.13693521668 101.837532551467 101.697015563076
"trial50" 101.467570167696 101.285290873843 101.646933085066 101.099664584556 101.613265032779 101.66258867233 101.886962645675 101.532865866755 101.241764855476
