"m=20" "m=40" "m=60" "m=80" "m=100" "m=120" "m=140" "m=160" "m=180" "m=200" "m=220" "m=240" "m=260"
"trial14" -10.6697789794026 292.799816718697 411.021825038563 468.001648112047 499.356222026822 517.061193248463 527.556780192998 531.212362542805 535.495607219835 536.19675833466 538.109016992656 540.848728998812 541.74939995321
"trial15" -12.8556394916546 295.52568601674 411.262418045522 467.213378955882 498.815175841867 516.259690134804 527.042523538716 530.372194809827 534.85747384706 537.641172550367 538.221653463005 539.715761404894 541.021846557608
"trial16" -13.9459126866464 293.698749068128 410.553828110765 467.581727313722 499.073845605198 518.640743983696 525.706533940892 530.793577138066 533.923548963753 536.52439109087 537.428509695029 539.740486672374 542.648216182322
"trial17" -12.1490425342444 292.395306943058 411.170755522848 468.64557930169 499.832102648669 517.441591049936 526.755965961305 531.476671085858 535.23128497686 536.301621461053 537.756322634391 540.52458873354 540.659584526722
"trial18" -12.2587528036956 293.485036769951 411.07189577207 468.200849150277 499.645621277423 517.061259667197 526.982346840034 531.511757929256 534.460171290167 535.7160612494 538.403643161373 540.075235037084 541.116565772171
"trial19" -14.0078227754499 293.977430401603 410.822813136136 469.113623440442 499.479235658962 518.093783651618 526.303353889442 532.430644750022 535.31099936846 536.918251082019 538.477637411832 540.614256233706 542.386400629348
"trial20" -13.5011246434752 290.785733290649 412.12735298255 467.494699142637 498.44397084217 518.067635802682 525.479698629122 532.585620848079 533.712023769786 536.656870015997 538.214166234088 540.091168436742 542.367171699099
"trial21" -12.9473652796753 292.789464136352 411.396131410741 469.702488988266 497.746587623759 517.939003869398 527.785430548283 532.284797605759 534.350558880768 536.039559569573 538.637545291627 539.163635042654 541.278482180132
"trial22" -9.01685913458863 293.978076034782 410.955458558844 467.507473831722 499.604655322901 517.52603697024 527.02925242548 531.840346517737 534.733244400137 536.881596522236 537.564288425892 540.289794645754 540.619576310209
"trial23" -8.80294311437065 291.611169289421 410.256639966976 467.148285261266 499.928055802859 517.044027903789 527.340171459377 531.896265762296 534.529637726056 537.074588450851 537.11875991414 538.789744609539 540.737500130466
"trial24" -8.64870204247294 293.539648687507 411.525613880636 468.280120655434 499.813349049406 517.163881663834 526.365613454168 531.104552466013 535.177220176923 536.39451504537 538.506067370851 539.571032523269 541.009025953107
"trial25" -11.2227545120337 294.26986812215 410.622040584174 467.88073791173 499.301916562331 517.853709076329 528.158568265284 532.65416543119 534.97696741082 537.887265445797 537.792813310756 541.607415353603 541.835090098715
"trial26" -7.07608763306393 292.505293120183 411.679010682639 466.419846407325 499.269160018983 517.398542785737 526.367525261258 533.045458170275 535.160478580153 535.712753869071 539.902704398958 540.184019088259 541.27585522922
"trial27" -10.8687722478417 292.847151801783 410.9000076121 467.382001766547 498.827039407982 517.359763130797 527.479587957347 532.044337694011 534.792984694648 537.712304062302 538.26289226381 541.15319153725 539.954100409347
"trial28" -11.0546026818208 292.106857124726 409.707868876331 467.596910146678 500.281542304836 517.674883933936 526.794583523137 532.208653368737 534.510331134979 536.514733393436 538.179436365657 540.330793494395 541.381833191415
"trial29" -9.78618474001575 294.277578188642 412.887398649997 468.907125111329 499.661347374431 518.212455309791 528.652386403962 532.43868314483 535.106061548149 536.435934609901 539.79289077407 539.967434763762 541.741123812912
"trial30" -8.61000090255176 295.410082760576 411.368842135697 467.637231321509 499.984732433463 517.348621695091 528.018783586918 531.069220679063 535.038665788166 537.285956539111 539.436949875612 540.689163534903 543.101448184955
"trial31" -12.3171854272124 293.948397811149 409.880368425408 467.615258349286 498.905588466164 515.655197888912 526.518360778876 532.13614114825 533.637933472231 535.586962379662 536.110774070541 536.519137230698 542.164156655256
"trial32" -10.0588830104266 293.337819871639 409.338085055485 468.53351918128 500.013072252827 517.327508151583 526.612715883789 531.862810510263 534.374129472333 536.628657349876 537.963911061233 539.591318607748 542.360817771628
"trial33" -12.4758119529572 293.941692159857 411.684000204363 467.875169777583 499.586431489902 517.992307082921 525.997700494498 531.593575868637 534.18610018836 537.786303372709 538.809289343107 541.628558094118 542.074603088628
"trial34" -13.7600126048169 291.366472166281 410.635209674909 467.887861541804 498.421939489314 515.733744736542 525.730500646931 530.936206505476 532.931229279459 535.950980908314 536.862301473869 539.728180078325 540.243129751573
"trial35" -10.7604087215402 291.725557248301 408.358262380844 466.991817419573 499.687070839626 516.595456545885 526.980980473197 530.312903650263 532.774311696682 536.136631768507 537.593530811163 540.209220462796 541.538337350453
"trial36" -10.5830988560763 294.779743950005 410.924214917221 468.155204107777 499.152588662541 518.860539652797 526.329865214705 531.646721311966 534.901177024346 536.910506200626 538.832073784161 540.893675452409 542.347197921456
"trial37" -12.9909228876241 293.561358265114 410.529572254162 466.55545003061 499.647953712101 517.431896353509 527.556675445889 530.851588136454 534.009633556254 536.284198321425 538.327797768328 538.528982050997 540.987578344094
"trial38" -8.35197267244448 294.089976753061 411.994137835945 467.373297440041 499.827944424196 518.884673552449 527.34266837248 533.686354844144 535.51503205189 537.520808748336 538.787514438561 539.775650059814 542.745417015407
"trial39" -12.8630016317844 292.816464780356 410.295165032465 467.037961664883 498.427484060369 516.715133985667 526.794225338547 531.524808234431 534.521617088715 536.924383065401 537.330242687443 539.753717933175 542.26977612094
"trial40" -10.171574248178 293.580600418905 411.020193191767 467.2099495481 499.379652250599 518.026306892447 526.888670497901 530.669349061331 533.465983135981 536.08299879919 537.447334052063 540.618057799475 541.571618905214
"trial41" -13.3877714588801 294.19742676089 410.746133474216 467.765307064385 499.077402347795 517.442702338726 526.812412366346 530.432223337124 534.435737808744 537.838862955969 538.824085782349 541.693422166561 542.158871498163
"trial42" -11.5508657765991 293.388204962207 411.133291106729 467.438274247051 499.193136956289 517.544541662481 527.116932114822 532.059674846187 534.793558655863 536.651508899349 539.75703284332 538.969947168615 541.821289828252
"trial43" -14.2917874116002 293.294893599423 410.119417144646 467.907729223968 498.883578945616 518.007077566601 527.089244098487 531.044601468171 534.020551347006 536.728475357546 539.833450830076 540.518918030688 542.970880995641
"trial44" -9.10511261839112 293.353681209995 413.105792378265 468.390954336436 499.704344082868 519.346458161613 528.312115799312 532.367269783344 535.72523222858 537.890590296434 540.174169884216 541.773666790032 542.437225321561
"trial45" -8.91872135999086 293.764617291386 409.925746860332 468.182719909861 498.629900401623 517.640033580893 525.406528907207 531.100618616797 535.374228677778 535.528575909882 536.731992903392 539.133684351292 541.456062655923
"trial46" -10.1775900603222 293.250443696846 410.110209056197 468.210021673132 498.559869972154 516.954834691301 526.381745418226 531.528557703074 536.163919094295 537.806731736342 539.185073022037 539.501267471319 540.688049513665
"trial47" -10.5883938777223 294.39780840917 409.924628736069 468.493612739755 499.132266813107 517.505345596111 526.675800106701 531.839478707044 534.622034871327 537.900325837795 539.20283481373 539.360621872548 543.425232567113
"trial48" -10.4174291253332 294.371278211847 411.047262772183 468.153878661043 499.744734291963 517.050992814262 527.204584709042 530.288906350173 534.397820278501 536.763367055744 538.355237080651 540.771921045579 541.727910659852
"trial49" -8.3428860023863 294.011440898631 411.677372221784 467.627308216597 499.934557902178 517.568428698535 526.698225020678 532.007684787111 534.032118343698 535.194904229638 538.077465289236 538.338579729963 541.068779737213
"trial50" -10.534322891963 296.82077512882 412.870869696901 468.495348902886 499.413844513182 518.648849214461 528.066616402501 531.976461872867 535.521518518874 537.142144201096 539.77199280845 539.953643208793 542.466378893562
