"m=20" "m=40" "m=60" "m=80" "m=100" "m=120" "m=140" "m=160" "m=180" "m=200" "m=220" "m=240" "m=260"
"trial12" -73.8643639859087 239.295340446354 355.653008683117 412.244598383624 443.914032533253 462.152253977721 473.872174864842 479.258283800247 482.610958619251 485.421200920784 489.196292762232 491.332324852433 491.371258795589
"trial13" -72.5701125881953 236.343825845854 355.144966228832 413.268606205121 442.941573078568 461.180459589558 472.473991723529 479.51861281624 484.332529810575 486.074759863594 489.515309037682 491.426227614751 493.351840869822
"trial14" -71.3971313121056 235.016544971213 354.587945568398 412.197146258289 446.843652538375 462.354204347617 472.289904466397 479.023449899949 479.089174041102 484.708482670377 486.542330766886 490.503633371013 491.717022994216
"trial15" -72.8818509551945 236.81116826813 353.720132871642 411.967813952919 443.982579585944 461.850835930221 473.063008442876 478.341165485449 483.569708449819 484.171643661519 486.702136286851 487.862151052178 493.547384951858
"trial16" -68.4363969894828 235.718458053255 356.04375377076 412.913008269448 444.806028078492 462.313776250867 473.286177474138 477.577644967637 481.859101613792 484.676062934795 489.419499450719 489.494773183687 490.808195960002
"trial17" -74.1360861366899 234.88321057888 353.952953427258 414.270562178144 442.759358249691 461.771302980953 471.854824786079 477.604874445359 482.26716263894 485.395865420859 486.108848545248 489.610257520191 492.081094685066
"trial18" -71.2035247545602 238.4932484465 356.130630794938 411.99834139944 444.213330698392 462.761343178379 471.322540266899 477.6764448422 483.046365593603 486.599634475039 488.370683424366 490.564849748011 494.078024275843
"trial19" -71.1805678874454 234.581635791836 356.365603893985 413.893809288057 443.032894206694 462.392452541947 471.006068970166 478.306401921109 481.555234258898 484.942216805945 488.38920718922 490.928199833412 492.532708719532
"trial20" -68.7073255973448 237.421138627995 355.482118080195 410.922069178219 444.086223316583 463.182117619739 472.375619520197 480.360468868863 483.25081702437 483.668136648962 487.715032316953 487.346302511067 490.178025570531
"trial21" -71.5354500512495 237.391163298431 356.262616064494 411.967022045867 443.4604436542 462.824132840579 473.742512318111 477.768834540751 482.133035013141 485.691388354998 487.211182862005 489.331198028328 491.428112575612
"trial22" -71.7057685912687 233.980447447664 353.963137647371 413.565359685947 444.625851141675 463.650687351769 471.429474473994 477.956664668026 481.642750378782 486.061952872905 487.925541822673 491.372102648716 492.636378410696
"trial23" -69.2064040629023 237.168669818389 355.628626149205 412.898611875868 443.765819618976 462.177426039997 470.725634338916 478.296804745485 481.171789370408 484.560192521957 486.604271726245 488.697786710701 488.794108069412
"trial24" -73.9131630910887 235.924359000077 355.584163044617 413.301877290505 445.31775355207 463.846515556058 473.884249131713 477.305713644955 482.424586689554 486.312557394138 486.827805860615 488.98855996078 490.850552712686
"trial25" -73.313904765985 237.799847180404 354.496714511417 410.087122519261 444.530211592287 461.335877062498 470.301819568261 476.667154390853 480.17410851852 483.933295641669 487.605157815552 488.29893728458 492.233735906524
"trial26" -74.5738341179017 236.40794432931 354.816951758107 412.711820307084 444.425185536954 461.16685661757 472.417048788596 477.535094681769 480.530018905672 485.05481578142 486.264664694754 490.724038977632 492.257407153124
"trial27" -76.7742640863302 236.255659118206 355.515898117776 409.137943960775 443.745193367954 460.679144527599 471.383528187369 479.071539139542 482.515093691168 485.027203722508 487.529213423455 490.376062755603 492.823256005092
"trial28" -70.9363738022075 235.068930148149 354.092583379067 411.649182419539 442.455179100685 462.195003893345 474.056305188267 477.682586575219 481.379838615916 483.782675100334 488.603564029793 489.863568434995 490.319047524528
"trial29" -74.1947313724506 235.418700402247 355.047891693865 413.588546363946 443.407049579807 463.344356704 470.867519425197 478.406797990579 482.705145186633 483.994459463251 487.370660052376 489.975708544195 490.894695913436
"trial30" -68.8892450253789 234.357728515021 358.19371666425 412.059056020749 445.821024229814 463.450950736842 470.931800885937 479.107083613488 482.753941275644 484.854264410402 490.087683824843 490.188474249469 491.439675046336
"trial31" -71.4924493792116 234.54272320669 355.995744104229 411.946614631455 441.568597027534 461.082135888305 474.118766820442 477.545702891004 481.111421299292 485.042674323575 487.953648185989 490.306305069539 1.67821260802422
"trial32" -73.7839722856643 232.814374187522 354.492981990089 410.723195716228 445.543973981303 462.725216427821 467.850495840794 475.577349907329 479.229613670327 482.723626542111 486.715385472096 487.920036812912 488.472280014842
"trial33" -72.9574854862064 238.048810932152 355.27835976485 412.45884781273 442.895996126055 463.009905099142 471.87839452195 476.999062265185 480.634371723058 483.671245581506 486.107950672789 487.935624343467 490.107839392133
"trial34" -67.864207506614 235.260362143046 355.50960397552 413.706738021937 444.533576168226 462.563957991854 472.407562800226 477.994908922955 480.929224546727 485.891077565448 486.7845208143 488.937399153947 492.934637842668
"trial35" -68.3770954810548 234.989706629042 354.487901899092 413.492957602949 443.932311843618 462.227993966587 471.903986623786 479.657633473935 482.881741965678 487.133217118241 488.805714281671 490.94384368409 492.264524010144
"trial36" -79.4249167370287 234.662156955727 356.383960717852 413.245796347489 444.076723913082 461.229920816381 470.719760695966 477.286520324526 3.25170014475259 483.414503494854 486.624162783337 489.195621292823 492.9984203878
"trial37" -75.3643896458359 235.688804308233 355.162633382817 411.165885890209 442.582478068809 462.714738832746 470.355911625499 476.693934016574 481.474487870552 486.824385902406 487.233526058655 493.594249207311 492.134418638617
"trial38" -74.6394245695211 236.377274336803 355.461831962085 410.118755119197 444.001273253241 460.797619444675 471.602190005197 476.875270197816 481.341055207894 483.490026854601 487.671606514631 489.438318068395 489.927043160432
"trial39" -70.4234266379212 235.000866724325 355.308688798641 413.042333246775 443.233563021328 461.256946087612 471.548340234293 477.373134205167 482.332745569454 484.328597496805 489.491545169079 486.407199786171 490.380438566538
"trial40" -70.4679311228426 236.686314599801 353.606443040097 411.798927504996 444.621113740713 461.391075280431 471.16197109621 476.52059875285 481.249523381943 483.186931375645 485.388720665999 487.621492697213 491.57321896771
"trial41" -74.6354861744265 239.042938202211 354.110270035106 413.995290156966 444.453829070656 465.140324939032 471.455746238628 479.235684196404 480.588456468773 483.840824260036 488.029877493842 489.88232426267 492.960838968602
"trial42" -71.8446819019206 235.656389638911 355.258334915267 409.661271253402 442.121254772342 458.108588937074 470.829130702333 474.646429240456 480.456062362634 485.140626139286 489.375942941208 488.392313048048 490.376544035516
"trial43" -75.4980906631574 238.79772150727 354.402887244604 413.86948714069 445.016490654651 461.142481301926 471.105906575273 478.662437724272 481.370528218275 482.803425095446 484.370618732086 490.164940126595 492.420793826521
"trial44" -72.704087501525 235.414311385961 356.283629405659 412.94195208743 443.558148393604 463.939979767714 471.30108598641 476.026115282032 484.254615925869 486.728673410773 489.621847582186 489.336725881228 491.029616557289
"trial45" -71.2593086833165 236.996173051715 355.76610902064 413.525181157198 444.535972518767 463.891762074336 473.770279019439 479.894505242405 481.898357500229 484.79990380041 486.022527648001 489.298851418237 490.714324712979
"trial46" -76.5074453365416 236.411031117155 354.021826268013 412.285353102062 443.694843769941 460.142316946129 470.960948365595 474.825541094498 481.35957162486 484.221904825644 486.388876275113 489.143412416603 487.326858566844
"trial47" -72.9405397283379 235.347227614703 354.869221894462 411.842444106542 445.1324976931 460.630912589101 472.184954656606 479.755405619228 483.637627866089 486.095098059283 491.153742505426 489.825694455711 491.602684432999
"trial48" -72.402950720463 235.926375934758 355.564388276311 413.247826725151 444.480583062354 462.212597553873 471.908944625303 478.029010312535 482.063909951266 484.096949318707 486.288004758428 488.823575215015 493.482695544922
"trial49" -76.2832971854941 234.071692402508 353.025533969922 410.909601266024 442.92683764653 462.68888298157 470.59969745292 477.633004165245 480.492133750022 483.987880133942 487.631065697965 489.627338614888 493.304641939924
"trial50" -77.3504972355325 234.861110360548 354.468804712923 411.77906581205 441.196030035509 461.02593502303 471.467512260997 476.789365882399 479.647850351118 484.890685135102 486.837282209861 489.186312088546 490.121224992937

