"Inaccuracy" "Seconds"
"seed=1" 0.28772122063079 0.992
"seed=2" 0.222916565588203 0.882
"seed=3" 0.15365490996212 1.134
"seed=4" 0.199201409118228 1.079
"seed=5" 0.550499684248429 0.957
"seed=6" 1.48303324767679 1.014
"seed=7" 0.480069321843744 0.916
"seed=8" 0.0716236465659488 0.982
"seed=9" 0.36008055414586 0.926
"seed=10" 1.25868579899692 1.018
"seed=11" 1.54738946719067 1.009
"seed=12" 0.681778950889516 0.91
"seed=13" 0.329287969759657 0.959
"seed=14" 1.22351903168482 1.014
"seed=15" 3.4360896422754 1.013
"seed=16" 0.288228077484221 0.933
"seed=17" 0.817738289208949 0.963
"seed=18" 0.099593849948527 1.025
"seed=19" 4.98734915076305 0.912
"seed=20" 0.309327327479286 0.952
"seed=21" 2.97363257666133 1.013
"seed=22" 1.21709845092696 0.877
"seed=23" 2.00051749412513 0.976
"seed=24" 0.325522175943809 1.112
"seed=25" 0.361623824670494 0.99
"seed=26" 0.0369348341808999 0.935
"seed=27" 0.0727719206083337 0.996
"seed=28" 0.314259551295286 0.923
"seed=29" 0.392656320287943 1.053
"seed=30" 0.362564118330039 1.016
"seed=31" 0.185625636399628 0.966
"seed=32" 0.513378397040882 0.91
"seed=33" 2.33442858585351 0.942
"seed=34" 0.0292468775744065 0.949
"seed=35" 0.284916646999543 0.936
"seed=36" 0.52291285492786 1.013
"seed=37" 0.141977730598545 0.939
"seed=38" 0.705869462503666 1.151
"seed=39" 0.124453111779611 0.955
"seed=40" 0.133224740700962 1.073
"seed=41" 0.420396930020381 0.936
"seed=42" 0.447683266882399 1.028
"seed=43" 0.691853728698074 1.095
"seed=44" 0.295164134744641 1.147
"seed=45" 0.25546280951003 1.065
"seed=46" 0.0499269445280695 1.016
"seed=47" 1.70951529234671 1.127
"seed=48" 0.542230337332496 1.139
"seed=49" 0.0879771099183216 1.001
"seed=50" 0.487326391143575 1.151
"seed=51" 0.599606944819758 1.05
"seed=52" 0.0864122530169084 1.119
"seed=53" 0.426324716208381 0.973
"seed=54" 0.412849324789044 1.182
"seed=55" 0.123198111967413 1.139
"seed=56" 0.357938901257837 1.028
"seed=57" 0.329969814819724 1.104
"seed=58" 0.267858773469896 1.133
"seed=59" 0.469446689687728 1.045
"seed=60" 0.0508486773172942 0.977
"seed=61" 0.463161979970595 1.081
"seed=62" 0.179154854587456 1.111
"seed=63" 0.376476628339717 1.122
"seed=64" 0.0156020208025946 1.11
"seed=65" 0.101755584256117 1.041
"seed=66" 0.0142643942670321 0.988
"seed=67" 2.83664103021877 1.147
"seed=68" 0.0667918010017345 1.158
"seed=69" 0.0744202987671296 1.129
"seed=70" 3.18429371736749 1.055
"seed=71" 1.62921933235278 1.178
"seed=72" 0.00753245519848192 1.011
"seed=73" 0.0381204984162149 1.117
"seed=74" 1.05638686166608 1.099
"seed=75" 1.87186554527543 1.017
"seed=76" 0.105988572907734 1.076
"seed=77" 1.85024011047105 1.187
"seed=78" 3.10454367874022 1.107
"seed=79" 0.784562267297967 1.043
"seed=80" 0.834545667492216 1.099
"seed=81" 0.455365120155867 1.085
"seed=82" 0.535755380093659 1.164
"seed=83" 0.593423963683162 1.165
"seed=84" 1.24534661996521 1.072
"seed=85" 1.57658116074637 1.016
"seed=86" 0.397198184329332 1.046
"seed=87" 1.14854276534811 1.078
"seed=88" 2.1521881823144 1.105
"seed=89" 1.21044869534135 1.093
"seed=90" 0.603628765989322 1.116
"seed=91" 1.70331184540882 1.105
"seed=92" 0.224015169952522 1.019
"seed=93" 1.80323022927085 1.057
"seed=94" 0.469385333131916 1.144
"seed=95" 0.233506980315833 1.158
"seed=96" 0.724060300641574 1.083
"seed=97" 0.498369860319089 1.138
"seed=98" 0.629061294051194 1.251
"seed=99" 0.273292823631405 1.25
"seed=100" 1.14142558772605 1.132
