"Inaccuracy" "Seconds"
"seed=1" 0.779302068281032 0.632
"seed=2" 5.87445787386296 0.617
"seed=3" 0.450045700490473 0.599
"seed=4" 0.283326180210435 0.646
"seed=5" 1.73996666681014 0.742
"seed=6" 10.0675690091447 0.719
"seed=7" 1.87134320052228 0.722
"seed=8" 0.529731958756635 0.696
"seed=9" 1.65992431284827 0.775
"seed=10" 2.09018243111835 0.676
"seed=11" 3.26148283005476 0.683
"seed=12" 1.60506635315922 0.675
"seed=13" 0.625570641896427 0.706
"seed=14" 0.862026219229687 0.769
"seed=15" 5.24306109950713 0.635
"seed=16" 0.920052982946046 0.692
"seed=17" 3.85844806956148 0.69
"seed=18" 0.952886754867553 0.629
"seed=19" 1.46323682876006 0.669
"seed=20" 0.298617267576179 0.696
"seed=21" 16.7397932181929 0.698
"seed=22" 0.0993711613708189 0.676
"seed=23" 0.335598850127198 0.714
"seed=24" 0.776196983541372 0.589
"seed=25" 3.60400345498881 0.626
"seed=26" 0.520702722507804 0.643
"seed=27" 3.44040874123122 0.678
"seed=28" 0.103686472087172 0.642
"seed=29" 5.13490013318555 0.823
"seed=30" 5.40364853745781 0.7
"seed=31" 0.120692569273097 0.672
"seed=32" 1.57714184163561 0.75
"seed=33" 4.22143731787036 0.722
"seed=34" 4.54009396753845 0.569
"seed=35" 8.50804718153789 0.637
"seed=36" 0.930963079751193 0.65
"seed=37" 0.668150804563597 0.643
"seed=38" 4.32575293746846 0.637
"seed=39" 3.36079376870758 0.598
"seed=40" 0.04111229436031 0.6
"seed=41" 3.18558492201651 0.726
"seed=42" 0.315323127261058 0.599
"seed=43" 2.47086657067157 0.641
"seed=44" 1.01943936001225 0.63
"seed=45" 2.04758478638679 0.616
"seed=46" 7.21392611549827 0.631
"seed=47" 6.47314047100991 0.667
"seed=48" 0.979517215896555 0.656
"seed=49" 0.0826754238970333 0.641
"seed=50" 2.81225901031028 0.725
"seed=51" 0.184693295995776 0.624
"seed=52" 0.824791141288316 0.652
"seed=53" 0.164942935417675 0.669
"seed=54" 0.578084511463828 0.669
"seed=55" 0.223413533341537 0.649
"seed=56" 2.43764554753339 0.643
"seed=57" 1.46578769250409 0.607
"seed=58" 7.06150190920837 0.594
"seed=59" 0.581243434859166 0.607
"seed=60" 0.0437014193292519 0.692
"seed=61" 0.316130212249805 0.649
"seed=62" 2.82985000288063 0.731
"seed=63" 3.48942475995812 0.706
"seed=64" 0.825814729125347 0.739
"seed=65" 0.447094698481459 0.715
"seed=66" 4.42755367220057 0.689
"seed=67" 1.18985870381797 0.676
"seed=68" 2.49718355434244 0.674
"seed=69" 1.3566722137569 0.713
"seed=70" 2.25526223880079 0.666
"seed=71" 2.0107936338213 0.764
"seed=72" 9.32023178917689 0.697
"seed=73" 0.854930683951031 0.673
"seed=74" 2.61174112898378 0.685
"seed=75" 0.687871831800906 0.706
"seed=76" 0.335775521627943 0.739
"seed=77" 1.02777418692139 0.73
"seed=78" 0.586959355565679 0.724
"seed=79" 1.54233815439555 0.677
"seed=80" 3.44387092904448 0.692
"seed=81" 6.49099606841482 0.703
"seed=82" 1.98503397382964 0.677
"seed=83" 1.58077640962637 0.72
"seed=84" 13.9194672142642 0.673
"seed=85" 7.02434217948088 0.647
"seed=86" 0.580335351300214 0.712
"seed=87" 0.897429237744691 0.65
"seed=88" 2.32210053387965 0.66
"seed=89" 1.56078449296343 0.698
"seed=90" 0.142434556858207 0.657
"seed=91" 0.107771825106993 0.686
"seed=92" 0.460547059881928 0.699
"seed=93" 2.25442160714313 0.714
"seed=94" 0.777168551847191 0.699
"seed=95" 0.311284491555714 0.632
"seed=96" 2.11819917761438 0.642
"seed=97" 0.86960964108142 0.73
"seed=98" 2.61070542109231 0.719
"seed=99" 1.19124553731917 0.694
"seed=100" 0.174454172607289 0.692
