"Inaccuracy" "Seconds"
"seed=1" 0.00462017079333552 4.958
"seed=2" 0.335111577008236 2.972
"seed=3" 0.564859142707696 2.657
"seed=4" 0.190409449388468 3.113
"seed=5" 0.0216689405162208 3.6
"seed=6" 1.21213952779618 3.551
"seed=7" 0.0693738874398028 3.527
"seed=8" 0.102869448496298 5.783
"seed=9" 0.146268166139108 5.562
"seed=10" 0.104127992460523 3.121
"seed=11" 0.00666795855029339 3.514
"seed=12" 0.0810259005912971 3.082
"seed=13" 0.182523685136976 2.385
"seed=14" 0.460100832636512 3.305
"seed=15" 0.291826648202103 2.628
"seed=16" 0.0654409781562419 4.214
"seed=17" 0.0077323499430489 5.727
"seed=18" 0.0384493093995775 2.989
"seed=19" 0.40929800081834 3.23
"seed=20" 0.00724216075104992 6.103
"seed=21" 0.00442902220618591 3.574
"seed=22" 0.178595530789543 5.539
"seed=23" 0.0286140650655938 5.569
"seed=24" 0.0105123690846613 6.071
"seed=25" 0.0147396300185336 3.04
"seed=26" 0.0416773101997937 3.281
"seed=27" 0.0971221391134841 2.971
"seed=28" 0.0486768425484378 3.678
"seed=29" 0.00977767684901967 5.203
"seed=30" 0.118475985975348 3.49
"seed=31" 0.0127024796103147 2.764
"seed=32" 0.0102565677495662 5.684
"seed=33" 0.0221872092277017 5.673
"seed=34" 0.489205678535191 2.582
"seed=35" 0.17055436971193 5.253
"seed=36" 0.168464815088037 5.877
"seed=37" 0.0832514691426663 5.574
"seed=38" 0.340418944157098 3.007
"seed=39" 0.146693225670391 8.087
"seed=40" 0.21522297693404 3.699
"seed=41" 0.0404812590186817 3.195
"seed=42" 0.109043914290992 4.384
"seed=43" 0.0240880461493199 5.697
"seed=44" 0.01848473232007 3.338
"seed=45" 0.0231259822305826 2.242
"seed=46" 0.301197767484446 2.858
"seed=47" 0.0348330966120194 1.988
"seed=48" 0.091123093464826 2.632
"seed=49" 0.0541116413641772 3.016
"seed=50" 0.0146004211074384 4.188
"seed=51" 0.00856717776664065 2.932
"seed=52" 0.00250341137675084 5.257
"seed=53" 7.74295759931252e-05 5.441
"seed=54" 0.589624165743021 5.454
"seed=55" 0.176770080211877 6.609
"seed=56" 0.0276621425859033 5.001
"seed=57" 0.155504590514466 3.609
"seed=58" 0.0261802571295985 4.163
"seed=59" 0.675031793890977 3.629
"seed=60" 0.0231728949659526 5.636
"seed=61" 0.180608919935164 5.686
"seed=62" 0.523437414814568 3.703
"seed=63" 0.0106497507844142 4.802
"seed=64" 0.0131295296810902 2.764
"seed=65" 0.0175874419620321 3.035
"seed=66" 0.0290683864657833 3.645
"seed=67" 1.05031633090588 5.27
"seed=68" 0.0197795711263035 5.788
"seed=69" 0.126174702229464 3.342
"seed=70" 0.0440262263742762 8.48
"seed=71" 0.240788555110719 8.984
"seed=72" 0.17441656430655 3.147
"seed=73" 0.192252647308106 2.866
"seed=74" 0.228467479518624 2.444
"seed=75" 0.0312065073316823 2.735
"seed=76" 0.0234785505475534 5.3
"seed=77" 0.11160417856991 5.477
"seed=78" 0.252663618015304 3.149
"seed=79" 0.0724934254701145 3.592
"seed=80" 0.0589072988032255 6.276
"seed=81" 0.0164020202836883 4.23
"seed=82" 0.152468081396711 4.633
"seed=83" 0.0126762203663527 2.937
"seed=84" 0.0201729487512482 3.537
"seed=85" 0.40938628334077 2.671
"seed=86" 0.0994568888757026 3.145
"seed=87" 0.0788587551044267 3.356
"seed=88" 0.0081495606225584 2.555
"seed=89" 0.00571681400301377 5.486
"seed=90" 0.299456699376864 3.512
"seed=91" 0.69148957945391 3.239
"seed=92" 0.0102947233783007 5.47
"seed=93" 0.0114719119328354 5.59
"seed=94" 0.0482044515677891 5.104
"seed=95" 0.80678685705906 3.614
"seed=96" 0.240746309225458 2.264
"seed=97" 0.000962560953971404 5.257
"seed=98" 0.575097546082795 5.466
"seed=99" 0.458530844576425 2.562
"seed=100" 0.097419462001508 3.034
