"Inaccuracy" "Seconds"
"seed=1" 83.5190477787219 43.129
"seed=2" 64.296007347617 36.107
"seed=3" 65.0615717688125 30.955
"seed=4" 69.4822282365224 43.208
"seed=5" 73.9539947066422 35.001
"seed=6" 74.0477420673017 30.779
"seed=7" 137.437854671527 28.49
"seed=8" 248.626831238748 38.057
"seed=9" 91.0553698450414 38.377
"seed=10" 64.2611939009998 45.496
"seed=11" 73.4074046735965 62.27
"seed=12" 69.8622595915938 52.858
"seed=13" 70.0986185032322 30.795
"seed=14" 67.8329319680134 38.631
"seed=15" 64.8811478683484 53.439
"seed=16" 80.5804853484996 52.125
"seed=17" 65.9976872731022 36.695
"seed=18" 153.588569340054 39.324
"seed=19" 64.0429110538456 38.321
"seed=20" 146.028537161315 32.716
"seed=21" 64.5125763985806 32.313
"seed=22" 97.1898340033396 37.748
"seed=23" 396.137325936551 33.916
"seed=24" 108.779405703356 42.225
"seed=25" 118.623612409744 37.212
"seed=26" 101.692130221636 34.686
"seed=27" 107.805055373338 53.483
"seed=28" 66.0289231529371 38.655
"seed=29" 83.7923330213488 48.489
"seed=30" 80.9411635330752 30.761
"seed=31" 64.7594733538357 34.768
"seed=32" 66.3914178904865 43.062
"seed=33" 72.3687732352904 48.181
"seed=34" 68.3852704502308 37.167
"seed=35" 64.0407574480565 31.818
"seed=36" 65.6401961302525 41.055
"seed=37" 150.115385575148 38.674
"seed=38" 69.8720620999731 30.845
"seed=39" 66.2148143687763 41.579
"seed=40" 153.973875304775 33.16
"seed=41" 86.2139815162972 41.923
"seed=42" 97.194691568178 47.381
"seed=43" 83.6327070081865 36.509
"seed=44" 68.2763884373623 38.237
"seed=45" 161.491338513445 40.491
"seed=46" 112.572117035223 33.502
"seed=47" 64.5041044436764 51.696
"seed=48" 112.712855569916 38.361
"seed=49" 65.6972164723063 30.402
"seed=50" 65.6058781586443 37.546
"seed=51" 66.5634961801889 45.549
"seed=52" 64.5133718271123 37.568
"seed=53" 133.474548234788 33.885
"seed=54" 172.889287483639 48.365
"seed=55" 65.9673465382944 59.03
"seed=56" 84.162045121315 35.871
"seed=57" 65.0585674931928 38.216
"seed=58" 82.1363770560087 52.856
"seed=59" 65.2158266523656 37.598
"seed=60" 74.8851558121544 34.846
"seed=61" 68.6941121263459 32.656
"seed=62" 100.437590059801 38.109
"seed=63" 77.8626626974161 35.413
"seed=64" 64.1317300537391 49.509
"seed=65" 70.0153955809888 48.086
"seed=66" 69.8199631777499 33.076
"seed=67" 108.557463560519 29.764
"seed=68" 165.722616708473 32.099
"seed=69" 70.0024884290662 42.264
"seed=70" 82.7465188096635 32.36
"seed=71" 145.120164814278 39.633
"seed=72" 65.6084527746804 32.2
"seed=73" 68.6703665841303 35.833
"seed=74" 66.498005354057 30.959
"seed=75" 68.003625760648 37.485
"seed=76" 66.5498938215471 36.225
"seed=77" 64.2350288064094 44.522
"seed=78" 63.8398960757113 32.595
"seed=79" 71.7229797990102 40.181
"seed=80" 164.478954094244 35.506
"seed=81" 82.5663014736439 31.564
"seed=82" 87.9676264557317 35.711
"seed=83" 215.848709493288 32.641
"seed=84" 69.9024446208539 39.514
"seed=85" 76.6467265167028 32.313
"seed=86" 115.714827376754 36.715
"seed=87" 112.717039985645 39.556
"seed=88" 67.9480974994474 37.94
"seed=89" 174.827973283229 34.197
"seed=90" 72.4179278911265 32.535
"seed=91" 128.795856734217 34.205
"seed=92" 65.6923171058511 39.208
"seed=93" 75.2145791146931 47.358
"seed=94" 87.9261811306065 38.439
"seed=95" 132.727114341722 51.515
"seed=96" 140.665646844555 31.206
"seed=97" 129.864605009489 37.542
"seed=98" 65.0341894709988 36.094
"seed=99" 73.2608765289882 32.557
"seed=100" 65.9948732671612 30.272
