"Inaccuracy" "Seconds"
"seed=1" 164.05873630942 24.393
"seed=2" 75.3960131659418 28.983
"seed=3" 78.0161535728283 22.036
"seed=4" 73.9325626709585 24.108
"seed=5" 85.9203445108937 22.837
"seed=6" 106.038042980477 20.26
"seed=7" 102.422316273 22.848
"seed=8" 108.034809309017 28.671
"seed=9" 80.0991358919158 29.693
"seed=10" 110.041973899841 20.435
"seed=11" 98.0031103159608 22.863
"seed=12" 96.2978799359475 25.632
"seed=13" 205.865446456993 18.772
"seed=14" 275.587627209011 22.308
"seed=15" 123.826075651464 24.594
"seed=16" 75.9340526326466 37.6
"seed=17" 71.6941063509016 23.023
"seed=18" 80.424927488267 20.645
"seed=19" 99.5472073300879 21.145
"seed=20" 117.358042480842 21.033
"seed=21" 89.4117815049883 21.141
"seed=22" 84.8986002326616 24.434
"seed=23" 72.0876675795819 24.429
"seed=24" 77.0583751239315 21.365
"seed=25" 130.732320469426 19.949
"seed=26" 110.867494957032 31.547
"seed=27" 103.247038212796 22.07
"seed=28" 77.4362089662488 31.045
"seed=29" 75.933355252542 22.704
"seed=30" 77.3815225851367 24.613
"seed=31" 139.391340857673 24.305
"seed=32" 104.407820863027 23.197
"seed=33" 91.6950913722594 23.489
"seed=34" 115.359323728455 33.549
"seed=35" 241.535323829844 17.546
"seed=36" 78.4922025889284 38.12
"seed=37" 92.1343547574255 20.908
"seed=38" 73.0886619918282 28.635
"seed=39" 134.25043551491 19.013
"seed=40" 83.2534014919069 19.756
"seed=41" 73.7477251056156 25.148
"seed=42" 72.7501873045096 23.972
"seed=43" 271.617684602075 17.687
"seed=44" 135.688967265777 21.386
"seed=45" 75.7558523439395 21.811
"seed=46" 152.317647789835 19.528
"seed=47" 109.493399965098 24.453
"seed=48" 115.850665763826 24.811
"seed=49" 82.3263027691581 23.226
"seed=50" 130.514417652515 26.156
"seed=51" 77.0680386713605 19.818
"seed=52" 98.3217774468573 35.903
"seed=53" 116.358195515114 19.137
"seed=54" 90.7014659303002 20.521
"seed=55" 72.5212058704701 19.444
"seed=56" 77.8440580140259 23.554
"seed=57" 151.704918889854 24.419
"seed=58" 94.2547793529956 21.692
"seed=59" 113.003748414688 21.313
"seed=60" 101.756957291252 20.512
"seed=61" 87.2616828134405 23.54
"seed=62" 142.394578684405 21.315
"seed=63" 118.481773971584 22.829
"seed=64" 83.3160354860921 21.041
"seed=65" 88.3715096413583 23.546
"seed=66" 83.8139119980349 19.906
"seed=67" 131.629861226356 37.29
"seed=68" 71.6317031928281 22.764
"seed=69" 86.8778146572277 33.544
"seed=70" 74.9061907374836 26.225
"seed=71" 118.550090693775 16.9
"seed=72" 143.998278542863 21.38
"seed=73" 74.5714295847278 23.617
"seed=74" 78.7353594281122 25.843
"seed=75" 75.8517903843611 19.89
"seed=76" 96.5745322061672 35.476
"seed=77" 119.680132065011 26.619
"seed=78" 83.7107236986009 35.959
"seed=79" 208.279375924908 36.692
"seed=80" 120.227215087112 22.481
"seed=81" 118.417936638469 18.654
"seed=82" 156.174250649527 21.408
"seed=83" 95.4556456913396 24.734
"seed=84" 153.108280795284 19.475
"seed=85" 86.4928932048912 23.552
"seed=86" 108.557121953639 27.754
"seed=87" 105.222361378306 18.381
"seed=88" 92.5227153523676 20.188
"seed=89" 81.7486838311363 22.481
"seed=90" 75.518778693207 22.84
"seed=91" 119.696509311662 19.492
"seed=92" 91.4217565666716 23.725
"seed=93" 71.9273075434286 22.984
"seed=94" 76.0764113356096 34.824
"seed=95" 80.2147561075489 20.238
"seed=96" 159.391572483582 33.669
"seed=97" 174.422557733559 20.359
"seed=98" 118.667773913639 22.852
"seed=99" 86.2175206513062 28.511
"seed=100" 111.510702748014 23.768
