"m=2" "m=3" "m=4" "m=5"
"trial1" 132.168242517262 126.052643915227 123.998757790709 0.399743821352356
"trial2" 132.401834025397 126.658610749759 1.0313052158437 1.01274372558207
"trial3" 132.532982387163 126.37411911203 0.0793320531327072 0.755337037614487
"trial4" 132.344213107522 126.184965962875 123.371381365536 0.00148382485984813
"trial5" 131.805497409176 2.62175781375468 124.597202728925 0.107846101774642
"trial6" 132.129798779515 126.630809115973 124.067733493613 -0.992255039946534
"trial7" 131.809432196276 125.99056620773 123.77160028029 0.080321801412138
"trial8" 132.647631001517 1.86686967739523 123.82361864915 0.497964063577079
"trial9" 132.815936680201 126.643265058976 0.530327432854652 121.031249786018
"trial10" 132.362111758796 126.23113927907 124.105236958331 -0.248478022080197
"trial11" 132.181578213459 126.147301397907 123.324786518594 0.120426866544966
"trial12" 132.628345350093 125.877900713345 124.145677901931 122.789038519343
"trial13" 131.958297424439 126.257803385285 -1.77716094337189 -1.04263730119297
"trial14" 131.760344671292 125.956530078572 123.502483677967 0.383192812511319
"trial15" 132.326074239743 126.983953497135 -0.166306857166558 120.675577791818
"trial16" 132.679898762663 126.65135184554 123.543122350038 6.0113723954779
"trial17" 132.15290254608 126.19159135961 123.728165529815 0.0117837956498028
"trial18" 132.114715039726 126.424044853428 -1.63075772397788 0.78370139991687
"trial19" 1.13009598817319 126.793257186642 124.044302137256 -0.254303969957828
"trial20" 132.163028918719 126.408761827992 124.078796377144 123.538302707046
"trial21" 132.334324385939 126.090338382643 123.663047040512 -0.43987040491382
"trial22" 131.958244991245 126.375930338153 123.834780026695 -1.10104876307981
"trial23" 132.345740367038 125.912849061192 123.74448553608 0.374461307556099
"trial24" 132.416347953624 126.971625453459 -0.832733970640471 -0.0833855138367124
"trial25" 132.755887122703 126.319622042919 123.938360020103 121.251979082832
"trial26" 132.674779813268 126.145250802641 0.91772043911265 -0.844691457981119
"trial27" 132.429428110211 126.41107458356 -0.261349583844564 -0.223479822580239
"trial28" 132.24060519803 126.463595041072 123.668935218267 -0.416983323886164
"trial29" 132.180760831597 126.431001574522 123.980815903136 0.348595754385463
"trial30" 132.064219977575 126.236288343983 -1.12702683384116 123.127086384477
"trial31" 132.468888645388 127.114702259863 124.160694575371 122.674799480788
"trial32" 133.106082321235 126.877752346162 123.232508100072 -0.117862570807296
"trial33" 132.016446172643 126.798576537044 0.141004175454901 0.122342216947449
"trial34" 132.308890595948 3.10615049600685 1.2203438144798 -0.853602721083375
"trial35" 132.062038133411 127.22290790743 123.861726313866 0.22761327940074
"trial36" 132.362965678149 126.287042587994 124.508503772934 0.865505090188538
"trial37" 132.468086311644 126.298984982751 123.787732919934 124.695288988412
"trial38" 132.372300135781 126.534558443675 123.547380422585 -0.350118707745396
"trial39" 132.0419337238 126.84329726801 -0.0971358543018836 124.834332379607
"trial40" 132.556761967572 -1.28676622354634 2.57206018267368 -0.00895348281469217
"trial41" 132.458895493744 126.477129059651 123.835419414409 122.059529508006
"trial42" 131.760389771867 126.538750548441 124.672081141442 0.222439325291506
"trial43" 132.537869322094 126.638930810402 -0.643228677131047 0.372608900389164
"trial44" 132.660114760935 126.334869584899 0.395171013904482 0.156331034530756
"trial45" 131.963748748769 126.24358685499 0.0597641558437731 -0.0242095743828024
"trial46" 132.274280852735 127.213195596068 123.574146373385 123.649443315557
"trial47" 132.071218007676 126.651203359867 0.848805229631394 -0.108037917993704
"trial48" 132.198905394937 126.256791087123 123.931710663339 0.104701873552756
"trial49" 132.912700590824 126.671600688864 124.09987231951 -0.072547853857236
"trial50" 131.943747364737 126.139759360651 -0.331961051970114 -0.0454400950930873
