"m=2" "m=3" "m=4" "m=5"
"trial1" 0.283085498505362 1.47824376766656 1.99535994672812 86.2791854392686
"trial2" 0.295826340487297 1.37359684971744 85.7655842344837 87.9425094777871
"trial3" 0.245203674173611 1.45999543113136 87.1371163950953 90.7380382636186
"trial4" 0.265291554644368 1.46035367762929 2.14323178371862 88.2977270052769
"trial5" 0.316502086622256 84.8021935089618 1.82698345771477 86.594427601189
"trial6" 0.292469215502657 1.48957473343261 1.97614019633525 96.4266605466368
"trial7" 0.304603933424772 1.50957069029958 2.07434243555545 86.9143536047585
"trial8" 0.26401934777543 85.3186404972781 1.97481540570009 86.0479231885245
"trial9" 0.210472967848821 1.40936389469078 85.8724484144515 2.81462599968535
"trial10" 0.259096671226948 1.42671390953989 1.9711257023088 87.0593167420799
"trial11" 0.290038975681606 1.51174811088266 2.1832031725202 86.1018609937035
"trial12" 0.240159757229423 1.51822129362093 1.91983149215015 2.47221727038655
"trial13" 0.298002473183119 1.42516984161787 86.6970793356569 86.6804681261061
"trial14" 0.302758238199424 1.54456346261932 2.07768930382255 95.7648810967658
"trial15" 0.276071586064936 1.36839569610255 86.7868625246206 2.83304026741394
"trial16" 0.243609566419065 1.35243382529782 2.09671930961421 79.5233795731443
"trial17" 0.280663101012418 1.44065775635473 2.05270679839952 86.5439263385115
"trial18" 0.269257568261597 1.43804920583519 86.0839432272377 86.271501893933
"trial19" 84.9395760241304 1.35498255310048 2.01921055667952 85.6234111891842
"trial20" 0.296534713355276 1.42069572534884 1.91472540685472 2.24577812355756
"trial21" 0.251055674298783 1.47295725460671 2.13929390974893 86.6851492562086
"trial22" 0.274689142393642 1.44036147742367 2.00336145854384 88.0087876701239
"trial23" 0.260002946583971 1.51543467960904 2.05738490328527 85.7779880857304
"trial24" 0.276095536691923 1.33391330529059 86.7881051281289 92.8498457404625
"trial25" 0.25411498808093 1.42396195242987 2.00179111092198 2.40860424541395
"trial26" 0.248928573555107 1.42538190776453 84.5732204312634 87.4894227522447
"trial27" 0.25643571339226 1.4518391035875 86.4508677062752 92.2297329071335
"trial28" 0.272802362246442 1.44653610792816 2.01704328926027 93.5259876521672
"trial29" 0.295594775397008 1.47046061405055 2.0087456371189 86.9924305338882
"trial30" 0.287996505841781 1.47129995191325 87.1180467164755 2.19054617029776
"trial31" 0.259423223512026 1.42453083190194 1.96540671979243 2.50923055668006
"trial32" 0.21538552545524 1.30937905519642 2.13776819288544 88.8310173078778
"trial33" 0.320073592210951 1.37599271128501 87.815307219327 86.3593157051294
"trial34" 0.277306360317809 84.1675876463004 86.8334478170762 87.7910279626947
"trial35" 0.30555520717092 1.33517943317557 1.98370629489085 87.5178844254465
"trial36" 0.250856705316476 1.49065792750511 1.87472342264688 86.8988424884357
"trial37" 0.251050152886902 1.45206283605505 2.08888912837057 1.854865147031
"trial38" 0.270451053324866 1.4371289718511 2.06042950097181 86.906631770129
"trial39" 0.275320951178274 1.36583745044564 89.7694851069912 1.8473880035778
"trial40" 0.281085025733198 87.4302631552682 85.7795802634581 86.5469344455946
"trial41" 0.27950865236087 1.42604011162528 1.96433932595804 2.48496853078353
"trial42" 0.294481648660623 1.38560838108076 1.88787478037833 86.3850497517208
"trial43" 0.258607635490568 1.42117190309029 86.4097873703304 87.3362158976466
"trial44" 0.250438867931855 1.39297119296703 86.1860510972574 93.0997761050264
"trial45" 0.321836032895146 1.44231959423124 86.1947434482086 101.840639519939
"trial46" 0.263137980462024 1.34306974083951 2.05590848855114 2.37636835162047
"trial47" 0.324818454551668 1.43300190670772 85.7701636542305 92.275600347868
"trial48" 0.316002077389866 1.52919498034211 2.00738853115276 92.0017251196331
"trial49" 0.241277436540383 1.34968126255005 2.0400672596919 87.3235182591275
"trial50" 0.319413362355658 1.47139140125321 86.9546464720008 86.5203433707765
