"Inaccuracy" "Seconds"
"seed=1" 14.4728375727525 33.084
"seed=2" 14.4602684904808 26.18
"seed=3" 14.4710121113545 33.061
"seed=4" 14.3673040474703 28.807
"seed=5" 14.2950472413621 32.048
"seed=6" 14.3143841356926 29.371
"seed=7" 14.3646733507203 22.868
"seed=8" 14.2679190599579 29.648
"seed=9" 14.3117391997781 28.19
"seed=10" 14.2663143004806 32.994
"seed=11" 14.5075787960578 26.973
"seed=12" 14.2535689594052 27.51
"seed=13" 14.2214590322616 34.883
"seed=14" 14.4751653405472 24.313
"seed=15" 14.3486451702877 33.661
"seed=16" 14.1261750587487 24.272
"seed=17" 14.2380916588637 27.508
"seed=18" 14.3195628417988 35.904
"seed=19" 14.3125676819636 37.22
"seed=20" 14.3737205300855 28.462
"seed=21" 14.3078730079583 32.671
"seed=22" 14.4152761417697 24.792
"seed=23" 14.3159460917827 27.367
"seed=24" 14.0878200936171 27.377
"seed=25" 14.2858223764993 25.263
"seed=26" 14.4810696508657 32.115
"seed=27" 14.1157299951721 37.591
"seed=28" 14.1838263573136 31.157
"seed=29" 14.1911426927013 27.428
"seed=30" 14.3412832835332 26.334
"seed=31" 14.3621097580922 31.612
"seed=32" 14.3335491139856 31.256
"seed=33" 14.1972879268764 30.56
"seed=34" 14.1946840409354 27.896
"seed=35" 14.4604811027094 27.826
"seed=36" 14.4603537957743 35.856
"seed=37" 14.1324064499964 29.014
"seed=38" 14.4201926237741 35.768
"seed=39" 14.3969791263961 29.6
"seed=40" 14.4294638187836 35.34
"seed=41" 14.1495931101809 28.965
"seed=42" 14.1574854179138 26.894
"seed=43" 14.2298918307438 38.341
"seed=44" 14.4523820887767 26.916
"seed=45" 14.1653546118361 28.483
"seed=46" 14.2387634944047 31.618
"seed=47" 14.3339516907689 31.181
"seed=48" 14.2416927057776 27.386
"seed=49" 14.0662811951144 35.983
"seed=50" 14.2234993717013 25.362
"seed=51" 14.4650946255821 26.524
"seed=52" 14.2165048423526 32.611
"seed=53" 14.6584986233275 24.74
"seed=54" 14.2159158911637 26.56
"seed=55" 14.3183408640823 35.402
"seed=56" 14.2917235712472 28.515
"seed=57" 14.3126252783393 34.744
"seed=58" 14.1887773683172 27.488
"seed=59" 14.4125455537068 24.305
"seed=60" 14.1568537072016 28.474
"seed=61" 14.5375744164956 37.875
"seed=62" 14.2708943006338 30.144
"seed=63" 14.0797561975323 39.974
"seed=64" 14.0641513245742 25.366
"seed=65" 14.5278110385343 24.341
"seed=66" 14.5743548465909 36.534
"seed=67" 14.3532308783515 41.652
"seed=68" 14.0121693834271 37.439
"seed=69" 14.2310364503909 32.082
"seed=70" 14.3924932959809 29.542
"seed=71" 14.0405581067341 29.908
"seed=72" 14.185005366108 30.581
"seed=73" 14.0736181744964 39.86
"seed=74" 14.320722535887 29.487
"seed=75" 14.351771385836 32.115
"seed=76" 14.2712835046565 24.746
"seed=77" 14.3051358431068 35.704
"seed=78" 14.2079193833004 29.987
"seed=79" 14.2283705453842 27.421
"seed=80" 14.1966359806294 29.445
"seed=81" 14.4058121274041 26.246
"seed=82" 14.0972804930447 36.716
"seed=83" 14.3452507181936 29.561
"seed=84" 14.3212880940172 25.761
"seed=85" 14.3864745658983 28.93
"seed=86" 14.2990396567041 27.421
"seed=87" 14.4416171015491 31.925
"seed=88" 14.3456498682127 29.429
"seed=89" 14.2841857063854 26.39
"seed=90" 14.2980091956366 23.964
"seed=91" 14.2763353983743 51.706
"seed=92" 14.3695398935337 33.156
"seed=93" 14.2449077919539 26.579
"seed=94" 14.3985242771689 30.962
"seed=95" 14.3831983478353 29.266
"seed=96" 14.5150021861626 32.43
"seed=97" 14.2978487073015 26.843
"seed=98" 14.1852658539661 33.668
"seed=99" 14.1785104689882 31.839
"seed=100" 14.2583612979765 35.027
