"Inaccuracy" "Seconds"
"seed=1" 15.5711058716907 0.43
"seed=2" 15.1827558748035 0.405
"seed=3" 15.1637643909528 0.413
"seed=4" 14.9307598791542 0.391
"seed=5" 15.002820405485 0.436
"seed=6" 15.2297348033926 0.404
"seed=7" 15.3232580016112 0.501
"seed=8" 15.0876343827611 0.398
"seed=9" 14.9083174196928 0.414
"seed=10" 15.7221632429605 0.411
"seed=11" 15.2689646092651 0.395
"seed=12" 15.0381889249721 0.385
"seed=13" 15.6339581357578 0.475
"seed=14" 15.076278970359 0.425
"seed=15" 14.9024268220779 0.626
"seed=16" 15.2492494573145 0.396
"seed=17" 14.8368708986429 0.371
"seed=18" 15.3267217369054 0.395
"seed=19" 14.9796147037756 0.407
"seed=20" 15.297819505843 0.376
"seed=21" 15.0314463398965 0.373
"seed=22" 15.2976069449932 0.409
"seed=23" 15.0372610103745 0.4
"seed=24" 15.0269392585845 0.419
"seed=25" 15.4873971045284 0.425
"seed=26" 15.2453009096125 0.418
"seed=27" 15.2540460361642 0.422
"seed=28" 14.7532558830783 0.405
"seed=29" 14.8170724842291 0.439
"seed=30" 15.3327217606341 0.407
"seed=31" 15.2232423386527 0.384
"seed=32" 15.0541085790477 0.405
"seed=33" 15.1222470761463 0.417
"seed=34" 15.1736037064448 0.411
"seed=35" 15.4752746889619 0.604
"seed=36" 15.0901999685138 0.401
"seed=37" 14.930113600379 0.424
"seed=38" 15.1545883584262 0.561
"seed=39" 15.0659749197223 0.357
"seed=40" 15.4465014474761 0.396
"seed=41" 15.1237828923475 0.405
"seed=42" 15.0708113719413 0.402
"seed=43" 15.3175988071837 0.398
"seed=44" 14.9439435312899 0.389
"seed=45" 14.9051267645157 0.408
"seed=46" 15.1020609588713 0.422
"seed=47" 15.272768723063 0.385
"seed=48" 15.3806148475672 0.409
"seed=49" 15.0913412191806 0.379
"seed=50" 15.5140970187125 0.409
"seed=51" 15.0319786544835 0.429
"seed=52" 15.5362710376509 0.401
"seed=53" 15.1331809216528 0.419
"seed=54" 14.9043301010681 0.563
"seed=55" 15.2720964330699 0.425
"seed=56" 15.5499743938792 0.393
"seed=57" 15.1840946955072 0.397
"seed=58" 15.0680290920584 0.437
"seed=59" 15.028337812632 0.416
"seed=60" 15.3672790061879 0.404
"seed=61" 14.9018122764893 0.437
"seed=62" 15.4340336125856 0.409
"seed=63" 15.3731076791195 0.427
"seed=64" 14.866584692968 0.443
"seed=65" 15.809578951665 0.414
"seed=66" 15.383511086896 0.41
"seed=67" 15.3557537661443 0.399
"seed=68" 14.9875910042772 0.397
"seed=69" 15.1540207926329 0.417
"seed=70" 15.3254928198979 0.404
"seed=71" 14.88473776362 0.439
"seed=72" 15.0167321179461 0.393
"seed=73" 15.094668924673 0.386
"seed=74" 15.6598339638228 0.409
"seed=75" 14.9316247904239 0.391
"seed=76" 15.0829095518658 0.431
"seed=77" 15.2287318792143 0.409
"seed=78" 15.2818131530581 0.398
"seed=79" 14.8789151376673 0.418
"seed=80" 15.4533054056543 0.446
"seed=81" 14.855470070988 0.412
"seed=82" 14.5670337473459 0.407
"seed=83" 15.1544581025308 0.398
"seed=84" 15.071051356187 0.379
"seed=85" 15.4340524884636 0.393
"seed=86" 15.1824192937257 0.405
"seed=87" 15.2698201307181 0.386
"seed=88" 15.0433700591519 0.419
"seed=89" 15.195817375825 0.382
"seed=90" 15.1463108535424 0.391
"seed=91" 15.1425160482899 0.42
"seed=92" 15.2519318057869 0.417
"seed=93" 15.166024694641 0.427
"seed=94" 15.2815460190377 0.402
"seed=95" 15.4350667499433 0.435
"seed=96" 14.9053442654759 0.437
"seed=97" 14.8169024741838 0.406
"seed=98" 14.9201384098857 0.42
"seed=99" 15.2351577377443 0.389
"seed=100" 15.3945686265143 0.38
