"Inaccuracy" "Seconds"
"seed=1" 9.20579234338116 0.6
"seed=2" 5.2035100238549 0.544
"seed=3" 16.5426289924588 0.575
"seed=4" 1.58948026159336 0.619
"seed=5" 6.19042795047192 0.52
"seed=6" 6.39582537077387 0.553
"seed=7" 0.657557154804077 0.664
"seed=8" 6.51192890885133 0.573
"seed=9" 9.80473123924686 0.56
"seed=10" 2.0314920384897 0.539
"seed=11" 1.37929029785831 0.594
"seed=12" 1.57959817416832 0.593
"seed=13" 1.28753818474484 0.512
"seed=14" 3.30216975770529 0.626
"seed=15" 1.7516489827774 0.607
"seed=16" 2.2705539506359 0.597
"seed=17" 14.3302409447479 0.526
"seed=18" 0.274091352633697 0.588
"seed=19" 0.0662175775486928 0.561
"seed=20" 1.01456072746534 0.547
"seed=21" 7.78261561099402 0.565
"seed=22" 4.6874353998145 0.62
"seed=23" 0.683867487385544 0.583
"seed=24" 0.788844098752172 0.597
"seed=25" 4.71143437584703 0.57
"seed=26" 9.42513181737584 0.575
"seed=27" 0.265702254164023 0.626
"seed=28" 10.6534272687061 0.537
"seed=29" 3.66392804004363 0.604
"seed=30" 10.583095969878 0.55
"seed=31" 2.56820872001328 0.442
"seed=32" 1.38865507996964 0.589
"seed=33" 1.84567963432761 0.584
"seed=34" 5.21697949893783 0.6
"seed=35" 10.1982591600474 0.523
"seed=36" 0.785103503132394 0.61
"seed=37" 15.3876493301479 0.595
"seed=38" 6.01138909920695 0.578
"seed=39" 36.3366485295794 0.539
"seed=40" 1.30315478312803 0.503
"seed=41" 28.0455571454068 0.517
"seed=42" 20.0703841215761 0.569
"seed=43" 3.01937137205936 0.479
"seed=44" 6.38800851536481 0.611
"seed=45" 1.92433236034733 0.565
"seed=46" 1.41553286823271 0.723
"seed=47" 2.17521297293698 0.633
"seed=48" 0.379255270462256 0.56
"seed=49" 2.38848559094049 0.529
"seed=50" 5.85042663839073 0.546
"seed=51" 1.77408800046105 0.576
"seed=52" 4.1914478874012 0.588
"seed=53" 29.8899449910594 0.596
"seed=54" 2.64218861545598 0.553
"seed=55" 2.73005574618454 0.64
"seed=56" 3.4855503736246 0.553
"seed=57" 1.37304322322695 0.645
"seed=58" 5.46745598620637 0.485
"seed=59" 2.6067323294908 0.568
"seed=60" 16.2420261650569 0.613
"seed=61" 0.515485763023273 0.609
"seed=62" 9.78020538372065 0.612
"seed=63" 0.549270787068175 0.604
"seed=64" 15.4042687015142 0.575
"seed=65" 12.1407464356269 0.6
"seed=66" 13.0305422110892 0.636
"seed=67" 0.269737422413076 0.627
"seed=68" 9.33083530491906 0.63
"seed=69" 22.6573580688499 0.621
"seed=70" 0.353707090690464 0.628
"seed=71" 0.639932315802373 0.659
"seed=72" 1.1012116794494 0.68
"seed=73" 13.7207674790968 0.679
"seed=74" 0.902500229336571 0.662
"seed=75" 1.38204087401266 0.729
"seed=76" 11.3706118523887 0.617
"seed=77" 18.0979095642735 0.637
"seed=78" 2.3058431143194 0.642
"seed=79" 4.53545377676565 0.675
"seed=80" 1.33107436168322 0.767
"seed=81" 0.271457693248239 0.65
"seed=82" 1.28845225614516 0.705
"seed=83" 12.2757491152124 0.595
"seed=84" 28.7219297722658 0.647
"seed=85" 2.80325724271814 0.6
"seed=86" 5.48585403815992 0.691
"seed=87" 21.8098512812665 0.602
"seed=88" 0.478256631214679 0.655
"seed=89" 9.8458637066899 0.648
"seed=90" 2.65092020756517 0.596
"seed=91" 0.000824978995935782 0.665
"seed=92" 2.45297244250808 0.597
"seed=93" 13.3707383923257 0.707
"seed=94" 0.0125840472203701 0.663
"seed=95" 2.62394821658034 0.609
"seed=96" 1.36899544894546 0.608
"seed=97" 31.2374482754276 0.705
"seed=98" 8.16791317048414 0.455
"seed=99" 0.49436226141179 0.712
"seed=100" 0.329681843720652 0.732
