"Inaccuracy" "Seconds"
"seed=1" 0.426095732238399 32.226
"seed=2" 0.117965953669971 54.19
"seed=3" 0.0235812630136704 29.239
"seed=4" 0.0960383330875498 50.417
"seed=5" 0.0127445812223623 34.666
"seed=6" 0.0369013623443251 34.716
"seed=7" 0.019408216600603 46.554
"seed=8" 0.00312248931629398 31.955
"seed=9" 0.0963240077513907 21.906
"seed=10" 0.00686949202709765 31.951
"seed=11" 0.249931388107672 25.562
"seed=12" 0.00118527113077812 31.908
"seed=13" 0.0892557178296839 53.81
"seed=14" 0.0569325798483055 49.183
"seed=15" 0.0198141470529418 51.863
"seed=16" 0.169766736028849 31.843
"seed=17" 0.0277801735670475 30.027
"seed=18" 0.0140753469228064 33.657
"seed=19" 0.367281092305863 28.344
"seed=20" 0.00232358887709861 35.716
"seed=21" 0.0822530346810956 28.231
"seed=22" 0.0903570801863146 39.186
"seed=23" 0.018982572965756 31.87
"seed=24" 0.00453560931569609 27.537
"seed=25" 0.0169286059102045 29.188
"seed=26" 0.158308455775351 53.752
"seed=27" 0.262945007524083 31.911
"seed=28" 0.0635922947253911 31.889
"seed=29" 0.000963725590114813 44.778
"seed=30" 0.00902030728945096 52.887
"seed=31" 0.00352224442750556 53.87
"seed=32" 0.00802232670615045 27.337
"seed=33" 0.276649369161826 49.204
"seed=34" 0.0057790240877363 56.511
"seed=35" 0.0679918913981128 20.06
"seed=36" 0.0390948603965896 29.186
"seed=37" 0.168295095131622 23.717
"seed=38" 0.00284399783578726 40.165
"seed=39" 0.0412279908370903 54.248
"seed=40" 0.00341488561179574 29.918
"seed=41" 0.0468694490158883 46.841
"seed=42" 0.0201876560871893 31.898
"seed=43" 0.0102158996651663 43.082
"seed=44" 0.015772645268285 35.871
"seed=45" 0.00376058262603643 62.515
"seed=46" 0.0688696546091351 37.969
"seed=47" 0.234052978172405 59.665
"seed=48" 0.219798404911977 27.884
"seed=49" 0.00912704643485622 33.936
"seed=50" 0.00486596411488154 60.949
"seed=51" 0.0814210192691599 31.891
"seed=52" 0.061615012773792 39.221
"seed=53" 0.115600639726869 34.096
"seed=54" 0.109039275065391 29.878
"seed=55" 0.00434328807233389 39.158
"seed=56" 0.0120080456840482 33.021
"seed=57" 0.000663099880559319 60.842
"seed=58" 0.00173076047260091 36.106
"seed=59" 0.0167868913844406 68.779
"seed=60" 0.00629334696729709 35.942
"seed=61" 0.00891411710758443 40.194
"seed=62" 0.00665626072331688 28.839
"seed=63" 0.0266682593865157 60.788
"seed=64" 0.0170938222356547 58.795
"seed=65" 0.0012465731086257 44.32
"seed=66" 0.00646574725401206 38.055
"seed=67" 0.0852326896046029 61.796
"seed=68" 0.0146995939298377 36.133
"seed=69" 0.383811350614786 61.885
"seed=70" 0.155077777301759 56.813
"seed=71" 0.142945618760152 30.096
"seed=72" 0.0216458303597281 38.124
"seed=73" 0.047156469254516 45.412
"seed=74" 0.0103286178374427 32.936
"seed=75" 0.00340654756086314 35.062
"seed=76" 0.0172699485713104 35.158
"seed=77" 0.0456595354775728 47.632
"seed=78" 0.0701801346427712 31.094
"seed=79" 0.0185830952949145 37.26
"seed=80" 0.0290681132738525 61.284
"seed=81" 0.239246787992082 56.772
"seed=82" 0.0619547173427317 28.932
"seed=83" 0.0843862926256895 38.077
"seed=84" 0.0511249314284703 37.076
"seed=85" 0.0144062891290175 38.201
"seed=86" 0.016590564893133 37.208
"seed=87" 0.0646976972750764 38.232
"seed=88" 0.000510170362951124 36.337
"seed=89" 0.00459567517952099 33.231
"seed=90" 0.003378586708591 23.886
"seed=91" 0.179089502062952 89.156
"seed=92" 0.00363962633469955 45.612
"seed=93" 0.27585296933748 61.337
"seed=94" 0.00778769108565368 41.65
"seed=95" 0.00547124967483433 37.512
"seed=96" 0.0047068717681658 58.414
"seed=97" 0.499249904511132 48.937
"seed=98" 0.317042379712641 43.706
"seed=99" 0.239259898114626 62.352
"seed=100" 0.0218138979897832 47.149
